"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
389 0.844845485220804 3 7 "GO:0009636" "response to toxic substance" 0.968837915482029
2427 0.258791177629381 2 6 "GO:0009651" "response to salt stress" 0.702714459841425
52 0.875039574484307 2 254 "GO:0009653" "anatomical structure morphogenesis" 0.976428540074104
-240 0.722323264026975 2 61 "GO:0009719" "response to endogenous stimulus" 0.923578892833557
339 0.68781888998866 2 39 "GO:0009725" "response to hormone" 0.910443656105679
-287 0.850226958992652 5 12 "GO:0009749;GO:0009746;GO:0034284;GO:0009743" "response to glucose" 0.968837915482029
-153 0.896754795893864 2 20 "GO:0009791" "post-embryonic development" 0.977956604457546
-116 0.865550760508616 2 59 "GO:0009792;GO:0009790" "embryo development" 0.973508254438625
-722 0.571765971567001 2 17 "GO:0009798" "axis specification" 0.866887545760022
-447 0.726162137343436 3 17 "GO:0009880" "embryonic pattern specification" 0.92516908442724
2995 0.000386059287013351 3 39 "GO:0009886" "post-embryonic animal morphogenesis" 0.013659778477275
527 0.396444488330476 2 72 "GO:0009887" "animal organ morphogenesis" 0.79999371659519
161 0.796033893035538 2 72 "GO:0009888" "tissue development" 0.954223736931883
-537 0.316569381409352 4 97 "GO:0009894" "regulation of catabolic process" 0.742887374442147
-1038 0.355321684393103 2 22 "GO:0009895" "negative regulation of catabolic process" 0.769408108897373
-334 0.670705572166528 2 45 "GO:0009896" "positive regulation of catabolic process" 0.908083463125404
-1156 0.561100232786359 2 7 "GO:0009913" "epidermal cell differentiation" 0.86232783728495
-1862 0.220404427715255 4 12 "GO:0009948" "anterior/posterior axis specification" 0.660040919168556
1531 0.476167971937052 3 6 "GO:0009950" "dorsal/ventral axis specification" 0.839223798902834
-492 0.717215155354728 4 15 "GO:0009952" "anterior/posterior pattern specification" 0.923578892833557
1757 0.316683783065924 2 9 "GO:0009953" "dorsal/ventral pattern formation" 0.742887374442147
4486 0.0567049306821736 3 5 "GO:0009954" "proximal/distal pattern formation" 0.354720844156264
-130 0.646013436030684 2 351 "GO:0009966;GO:0010646;GO:0023051;GO:0048583" "regulation of response to stimulus" 0.898130365619858
299 0.517221517046065 2 131 "GO:0009967;GO:0010647;GO:0023056;GO:0048584" "positive regulation of response to stimulus" 0.850687339767374
20 0.965301791667083 3 134 "GO:0009968;GO:0010648;GO:0023057;GO:0048585" "negative regulation of response to stimulus" 0.995105948757143
-4598 0.0323737117343588 2 6 "GO:0010001" "glial cell differentiation" 0.253144440367278
-1343 0.143051982049418 3 33 "GO:0010035" "response to inorganic substance" 0.53551477288094
-2777 0.0114492915087342 4 23 "GO:0010038" "response to metal ion" 0.145397393671068
-1792 0.219717276054155 4 13 "GO:0010212" "response to ionizing radiation" 0.659151828162465
229 0.716840413600478 2 70 "GO:0010243;GO:1901698" "response to nitrogen compound" 0.923578892833557
-4352 0.00198358006664503 2 14 "GO:0010248" "establishment or maintenance of transmembrane electrochemical gradient" 0.0413613176859686
-2607 0.0176066156390908 2 23 "GO:0010467" "gene expression" 0.182439103155978
-2416 0.260989763625826 2 6 "GO:0010496" "intercellular transport" 0.702714459841425
-2261 0.0208071035151367 2 29 "GO:0010501" "RNA secondary structure unwinding" 0.199677260437874
1558 0.222341524097961 3 17 "GO:0010506" "regulation of autophagy" 0.660663441529234
1173 0.555595241193201 2 7 "GO:0010507" "negative regulation of autophagy" 0.859842298451673
-149 0.687531530378401 2 203 "GO:0010557;GO:0031328;GO:0009891" "positive regulation of biosynthetic process" 0.910443656105679
570 0.316289096726193 3 86 "GO:0010564" "regulation of cell cycle process" 0.742887374442147
-1560 0.285225371260155 2 13 "GO:0010565" "regulation of cellular ketone metabolic process" 0.727652688082869
-315 0.849912190026505 3 10 "GO:0010591;GO:1902743" "regulation of lamellipodium assembly" 0.968837915482029
2507 0.207696556256729 4 7 "GO:0010592;GO:1902745" "positive regulation of lamellipodium assembly" 0.642273971044265
1809 0.302715561429203 2 9 "GO:0010595;GO:0010594;GO:0010634" "regulation of endothelial cell migration" 0.734607159847592
-187 0.538114812484515 2 304 "GO:0010604;GO:0051173;GO:0009893;GO:0031325" "positive regulation of metabolic process" 0.85270733791479
-2077 0.154944758593178 5 13 "GO:0010611;GO:0014743;GO:0043502" "regulation of muscle adaptation" 0.563116874136293
-2684 0.21170707813028 3 6 "GO:0010614;GO:0014741" "negative regulation of muscle hypertrophy" 0.64786463432529
-722 0.235584033120952 2 75 "GO:0010628" "positive regulation of gene expression" 0.680173387933826
705 0.181753727633682 4 100 "GO:0010629" "negative regulation of gene expression" 0.612133725242842
1064 0.260956496660906 4 31 "GO:0010631;GO:0001667" "ameboidal-type cell migration" 0.702714459841425
741 0.625881911705161 2 12 "GO:0010632" "regulation of epithelial cell migration" 0.890281696919053
-826 0.333734621757704 2 38 "GO:0010638" "positive regulation of organelle organization" 0.759673552761135
1008 0.279094636697631 2 32 "GO:0010639" "negative regulation of organelle organization" 0.724295961077786
-727 0.647143075760431 2 11 "GO:0010718;GO:0010717" "regulation of epithelial to mesenchymal transition" 0.898130365619858
1446 0.161492749809209 2 26 "GO:0010720" "positive regulation of cell development" 0.572725697241207
1325 0.299386291147843 3 17 "GO:0010721" "negative regulation of cell development" 0.733413074757895
-1187 0.523677386635178 2 8 "GO:0010799" "regulation of peptidyl-threonine phosphorylation" 0.850687339767374
-1742 0.459398435212974 2 5 "GO:0010800" "positive regulation of peptidyl-threonine phosphorylation" 0.83224665470694
-1495 0.525450483734009 7 5 "GO:0010801" "negative regulation of peptidyl-threonine phosphorylation" 0.850687339767374
520 0.767078808065774 4 9 "GO:0010803;GO:0001959;GO:0060759" "regulation of cytokine-mediated signaling pathway" 0.944628871502496
1949 0.364376955924384 2 6 "GO:0010810" "regulation of cell-substrate adhesion" 0.7780484613037
-2557 0.0102159850563246 3 28 "GO:0010817" "regulation of hormone levels" 0.134140243664633
624 0.722266449838653 4 9 "GO:0010821" "regulation of mitochondrion organization" 0.923578892833557
2205 0.348975530187958 3 5 "GO:0010824;GO:0046605" "regulation of centrosome duplication" 0.767661976869346
2081 0.263490910349662 2 8 "GO:0010827" "regulation of glucose transmembrane transport" 0.704171119589524
1544 0.406695832541052 3 8 "GO:0010842" "retina layer formation" 0.801768356721713
-1834 0.356583249641352 -1 7 "GO:0010862" "obsolete positive regulation of pathway-restricted SMAD protein phosphorylation" 0.770165100568086
-1695 0.228312620808047 4 14 "GO:0010883;GO:1905952" "regulation of lipid localization" 0.669460468741242
-3678 0.0271488027586808 2 10 "GO:0010884;GO:1905954" "positive regulation of lipid localization" 0.22643466771846
-695 0.409769548656423 2 39 "GO:0010906;GO:0006109" "regulation of carbohydrate metabolic process" 0.802901122599418
-490 0.737115145232772 2 13 "GO:0010922;GO:0010921" "regulation of phosphatase activity" 0.931179865593233
-2326 0.323072222298517 4 5 "GO:0010927" "cellular component assembly involved in morphogenesis" 0.75161017005812
-1186 0.399305414256523 2 14 "GO:0010951;GO:0010466;GO:0045861" "negative regulation of proteolysis" 0.801768356721713
1646 0.408110133060927 8 7 "GO:0010965;GO:1905818" "regulation of mitotic sister chromatid separation" 0.801768356721713
1242 0.14618352786594 2 38 "GO:0010975" "regulation of neuron projection development" 0.542646106737522
2016 0.125626725741924 3 16 "GO:0010976" "positive regulation of neuron projection development" 0.505198904233594
584 0.407379321481278 2 56 "GO:0012501;GO:0008219" "programmed cell death" 0.801768356721713
915 0.56433391477567 2 11 "GO:0014013" "regulation of gliogenesis" 0.865250014608413
1848 0.352885819378832 3 7 "GO:0014015;GO:0060252;GO:0060251" "regulation of glial cell proliferation" 0.768830118137343
716 0.390337206707606 2 40 "GO:0014070" "response to organic cyclic compound" 0.798725258987829
680 0.0301957306031238 5 286 "GO:0015031;GO:0045184;GO:0008104;GO:0070727;GO:0033036" "macromolecule localization" 0.242859947565124
-277 0.906470263566643 2 5 "GO:0015074" "DNA integration" 0.980799663782229
-365 0.844689445052295 2 8 "GO:0015695" "organic cation transport" 0.968837915482029
-1628 0.44862460206455 4 6 "GO:0015697;GO:0008292;GO:0008291;GO:1900620;GO:1900619" "acetylcholine metabolic process" 0.826373492211178
-2345 0.0131813652198886 3 31 "GO:0015698" "inorganic anion transport" 0.156783984904168
-809 0.579702446339913 3 13 "GO:0015718" "monocarboxylic acid transport" 0.870480381199047
-3157 0.0467498046883764 2 11 "GO:0015748" "organophosphate ester transport" 0.322208328712939
-1812 0.330231421453112 2 8 "GO:0015833" "peptide transport" 0.759103483131641
-1652 0.297982431321995 2 11 "GO:0015850" "organic hydroxy compound transport" 0.732594361721761
-4268 0.021846111081173 2 8 "GO:0015914;GO:0045332;GO:0034204;GO:0097035" "phospholipid transport" 0.203169723733972
-1908 0.417626796569701 4 5 "GO:0015936" "coenzyme A metabolic process" 0.808135777441816
-1653 0.0250624081140749 2 51 "GO:0015980" "energy derivation by oxidation of organic compounds" 0.215620435555031
-2494 0.00949333401130397 4 30 "GO:0015986;GO:0006754;GO:0009206;GO:0009145" "purine nucleoside triphosphate biosynthetic process" 0.126253867284192
-76 0.922836079586231 1 45 "GO:0016032" "viral process" 0.983073625749117
-3072 0.00015744319623744 4 42 "GO:0016042" "lipid catabolic process" 0.00857811478854956
-433 0.0180220635249916 3 869 "GO:0016043;GO:0071840" "cellular component organization or biogenesis" 0.184643189119255
1351 0.239809413681582 2 21 "GO:0016049" "cell growth" 0.685876919589289
-657 0.473911656276699 2 33 "GO:0016050" "vesicle organization" 0.839223798902834
2521 0.0167110216012358 2 25 "GO:0016051" "carbohydrate biosynthetic process" 0.177515191726335
-143 0.883395741683641 4 29 "GO:0016052" "carbohydrate catabolic process" 0.976428540074104
737 0.295366301510007 2 56 "GO:0016055" "Wnt signaling pathway" 0.73240568539418
-715 0.000684844106215489 4 647 "GO:0016070" "RNA metabolic process" 0.0210309399163266
-875 0.0196265531440584 2 199 "GO:0016071" "mRNA metabolic process" 0.190512921036291
1993 0.15665724383432 6 14 "GO:0016073" "snRNA metabolic process" 0.566262074176418
-1424 0.392263977155195 2 10 "GO:0016075;GO:0034661" "ncRNA catabolic process" 0.798725258987829
-7820 0.000894211388302855 2 5 "GO:0016079" "synaptic vesicle exocytosis" 0.0248821611114108
2700 0.208967113890364 4 6 "GO:0016125;GO:0016126;GO:1902653;GO:1902652" "sterol metabolic process" 0.642273971044265
589 0.0916537971353897 3 230 "GO:0016192" "vesicle-mediated transport" 0.466274889643594
1134 0.216167031161858 3 33 "GO:0016197" "endosomal transport" 0.65354207540748
102 0.962161169227043 2 6 "GO:0016202;GO:0048634" "regulation of muscle organ development" 0.995105948757143
2027 0.345692588429319 2 6 "GO:0016203" "muscle attachment" 0.765268636946491
-1893 0.212975405029984 4 12 "GO:0016226;GO:0031163" "iron-sulfur cluster assembly" 0.649305882844121
-941 0.424119299517229 3 20 "GO:0016236" "macroautophagy" 0.813056971477702
-96 0.731705559580756 2 362 "GO:0016310" "phosphorylation" 0.927486142291778
189 0.719526521153706 2 101 "GO:0016311" "dephosphorylation" 0.923578892833557
-1008 0.588046194270417 3 8 "GO:0016319" "mushroom body development" 0.875331260508414
667 0.756162379971389 3 6 "GO:0016321;GO:0045132" "meiotic chromosome segregation" 0.939777968926914
42 0.97566590605967 5 15 "GO:0016322;GO:0042551" "neuron remodeling" 0.995158499374604
3331 0.00583212982672888 4 19 "GO:0016331" "morphogenesis of embryonic epithelium" 0.0903712594251842
1027 0.662516816846765 2 5 "GO:0016334" "establishment or maintenance of polarity of follicular epithelium" 0.902412019075956
1050 0.655688033815453 3 5 "GO:0016445" "somatic diversification of immunoglobulins" 0.899258706442201
1447 0.0154265002220631 2 78 "GO:0016477;GO:0048870" "cell motility" 0.171188356342402
1802 0.135805906445673 2 19 "GO:0016482" "cytosolic transport" 0.524888274569203
262 0.739082815156559 3 45 "GO:0016485;GO:0051604" "protein maturation" 0.932271004331164
403 0.82852484422745 3 8 "GO:0016556;GO:0080009" "mRNA modification" 0.968837915482029
162 0.759953529449355 2 99 "GO:0016567" "protein ubiquitination" 0.941871049715753
254 0.647940517073637 2 90 "GO:0016570" "histone modification" 0.898266140611025
447 0.659576070765017 2 27 "GO:0016571" "histone methylation" 0.900873696946181
-308 0.868634287969945 3 8 "GO:0016574" "histone ubiquitination" 0.974166081819297
656 0.618207936821323 3 16 "GO:0016575;GO:0006476" "protein deacetylation" 0.887131015540539
-1744 0.45872825603735 4 5 "GO:0016577;GO:0006482;GO:0008214;GO:0070988" "protein dealkylation" 0.83224665470694
-722 0.424129424897672 3 34 "GO:0016579;GO:0070646" "protein modification by small protein removal" 0.813056971477702
457 0.640012149620873 2 29 "GO:0016925" "protein sumoylation" 0.895592809204353
-2349 0.180708364836901 6 9 "GO:0017004" "cytochrome complex assembly" 0.610432856419052
-314 0.817091237742571 3 15 "GO:0017015;GO:1903844" "regulation of cellular response to transforming growth factor beta stimulus" 0.967214149479499
-748 0.653048439273053 2 10 "GO:0017145" "stem cell division" 0.899258706442201
1685 0.0964244703981934 5 27 "GO:0017148;GO:0034249" "negative regulation of amide metabolic process" 0.476989661718721
-3287 0.0383994385476229 3 11 "GO:0017157" "regulation of exocytosis" 0.292147079760969
-2339 0.0134372275280599 6 31 "GO:0018022" "peptidyl-lysine methylation" 0.158709631432819
-294 0.900748681511835 2 5 "GO:0018023" "peptidyl-lysine trimethylation" 0.977956604457546
-3992 0.0448237675138975 2 7 "GO:0018027;GO:0018026" "peptidyl-lysine dimethylation" 0.314138354070427
1111 0.255947924724574 6 29 "GO:0018105;GO:0018209" "peptidyl-serine modification" 0.702714459841425
1073 0.256950451136478 5 31 "GO:0018108;GO:0018212" "peptidyl-tyrosine modification" 0.702714459841425
287 0.435701307711077 5 207 "GO:0018193" "peptidyl-amino acid modification" 0.818577701050749
84 0.964065592877448 2 8 "GO:0018200" "peptidyl-glutamic acid modification" 0.995105948757143
-355 0.49672699721312 6 102 "GO:0018205" "peptidyl-lysine modification" 0.850687339767374
-1136 0.517567317867941 2 9 "GO:0018216;GO:0018195" "peptidyl-arginine methylation" 0.850687339767374
2754 0.070012515313316 2 12 "GO:0018279" "protein N-linked glycosylation via asparagine" 0.409173489149449
-748 0.608345559307441 4 13 "GO:0018958" "phenol-containing compound metabolic process" 0.884247547048423
-256 0.913477366000818 2 5 "GO:0019079" "viral genome replication" 0.981286255384065
2975 0.050320388677288 2 12 "GO:0019083" "viral transcription" 0.331996626859138
-1489 0.327370278912514 5 12 "GO:0019216;GO:0046890" "regulation of lipid metabolic process" 0.759103483131641
-2086 0.331787878262698 2 6 "GO:0019218;GO:0050810" "regulation of steroid metabolic process" 0.759103483131641
335 0.521748826145146 2 102 "GO:0019220;GO:0051174" "regulation of phosphate metabolic process" 0.850687339767374
-55 0.959219727807867 2 24 "GO:0019221" "cytokine-mediated signaling pathway" 0.99407767671258
-1901 0.0518935151014733 2 29 "GO:0019233" "sensory perception of pain" 0.335713796003578
2252 0.0156086482396269 3 32 "GO:0019318;GO:0005996" "monosaccharide metabolic process" 0.171188356342402
183 0.263959747008913 3 1101 "GO:0019538" "protein metabolic process" 0.704309656710986
-895 0.00759660784728853 2 250 "GO:0019637" "organophosphate metabolic process" 0.110554282719617
-3027 0.00844446227151575 2 21 "GO:0019646" "aerobic electron transport chain" 0.116907350627788
4274 0.0216457735542591 2 8 "GO:0019673" "GDP-mannose metabolic process" 0.203169723733972
-1254 0.299323658081059 2 19 "GO:0019674;GO:0019359;GO:0019363" "pyridine nucleotide biosynthetic process" 0.733413074757895
-6861 0.000563866943545241 2 7 "GO:0019722" "calcium-mediated signaling" 0.0183148320701522
-1839 0.000258347333227524 2 110 "GO:0019725" "cellular homeostasis" 0.012120795717258
-3655 0.0495776827523288 2 8 "GO:0019748" "secondary metabolic process" 0.330658580749584
385 0.784401254206585 2 14 "GO:0019751" "polyol metabolic process" 0.951536669090938
-1414 5.04093093780161e-06 2 293 "GO:0019752;GO:0043436;GO:0006082" "organic acid metabolic process" 0.000500831314938054
92 0.960531182455443 2 8 "GO:0019755" "one-carbon compound transport" 0.994688637135036
679 0.472950736025993 2 31 "GO:0019827;GO:0098727" "stem cell population maintenance" 0.839223798902834
-3061 0.0243257191512547 2 15 "GO:0019882" "antigen processing and presentation" 0.213614688814005
-3594 0.0708329707187912 3 7 "GO:0019915" "lipid storage" 0.41019460824954
-4689 0.000368276129197096 2 16 "GO:0019932" "second-messenger-mediated signaling" 0.013659778477275
-2995 0.0878641073070443 2 9 "GO:0019933;GO:0019935" "cyclic-nucleotide-mediated signaling" 0.453830205631798
1748 0.184102494457727 2 16 "GO:0019985;GO:0000731;GO:0006301" "DNA synthesis involved in DNA repair" 0.616962526069645
-2221 0.16174668891892 8 11 "GO:0019991" "septate junction assembly" 0.572725697241207
-1215 0.51396843688321 4 8 "GO:0021782" "glial cell development" 0.850687339767374
137 0.861442228012938 3 45 "GO:0022008" "neurogenesis" 0.972705084273872
-1940 0.366637682516392 2 6 "GO:0022400;GO:0008277" "regulation of G protein-coupled receptor signaling pathway" 0.779442114402564
482 0.222565905348642 2 179 "GO:0022402" "cell cycle process" 0.660663441529234
4266 0.0471198680829461 2 6 "GO:0022404" "molting cycle process" 0.322208328712939
829 0.51604396141463 3 17 "GO:0022407" "regulation of cell-cell adhesion" 0.850687339767374
-295 0.866702268461713 6 9 "GO:0022408;GO:0007162" "negative regulation of cell adhesion" 0.97395883661466
1382 0.383957792619001 3 11 "GO:0022409" "positive regulation of cell-cell adhesion" 0.79315797375869
-855 0.224561756408761 4 56 "GO:0022411" "cellular component disassembly" 0.66077492434564
-376 0.506367167034385 2 87 "GO:0022412" "cellular process involved in reproduction in multicellular organism" 0.850687339767374
-244 0.52254969804509 1 193 "GO:0022414" "reproductive process" 0.850687339767374
3505 0.136492262184024 2 5 "GO:0022416" "chaeta development" 0.525737291779636
243 0.697321741481441 4 71 "GO:0022603" "regulation of anatomical structure morphogenesis" 0.919419532679277
-852 0.00307685295434152 4 341 "GO:0022607" "cellular component assembly" 0.0547032067356087
341 0.681999786900581 4 40 "GO:0022613;GO:0044085" "cellular component biogenesis" 0.908083463125404
-1133 0.0464459468756479 5 86 "GO:0022618;GO:0071826" "protein-RNA complex organization" 0.321504935544956
-2359 0.0126435507098541 5 31 "GO:0022904;GO:0022900" "electron transport chain" 0.154863354983217
-2201 0.0270420715898742 2 28 "GO:0023061" "signal release" 0.22643466771846
-3172 6.7545165118272e-11 2 118 "GO:0030001" "metal ion transport" 1.64777602519698e-08
-1650 0.0153315637473388 3 60 "GO:0030003;GO:0006873;GO:0055080;GO:0050801" "monoatomic ion homeostasis" 0.171188356342402
4030 0.0303801011926697 2 8 "GO:0030010" "establishment of cell polarity" 0.243184791063598
-678 0.349061218611994 2 53 "GO:0030029;GO:0030036" "actin filament-based process" 0.767661976869346
-427 0.346125583563698 2 136 "GO:0030030" "cell projection organization" 0.765268636946491
1324 0.40440547234067 2 11 "GO:0030041;GO:0051258" "protein polymerization" 0.801768356721713
-490 0.835095452278074 2 5 "GO:0030042" "actin filament depolymerization" 0.968837915482029
-2009 0.252245266132163 2 9 "GO:0030048" "actin filament-based movement" 0.702714459841425
2363 0.136648117875228 5 11 "GO:0030071;GO:1902099;GO:0033045" "regulation of sister chromatid segregation" 0.525737291779636
363 0.752392999452998 4 21 "GO:0030097" "hemopoiesis" 0.938699369414144
97 0.937945566609388 3 18 "GO:0030099" "myeloid cell differentiation" 0.989239690239459
-1091 0.366693639142604 2 19 "GO:0030100" "regulation of endocytosis" 0.779442114402564
198 0.82172048951951 5 36 "GO:0030111" "regulation of Wnt signaling pathway" 0.967214149479499
-2258 0.293378330735698 2 6 "GO:0030150;GO:0044743" "protein transmembrane import into intracellular organelle" 0.73240568539418
-218 0.593428963485295 2 167 "GO:0030154" "cell differentiation" 0.877207394521785
305 0.763803082710314 2 27 "GO:0030155" "regulation of cell adhesion" 0.943718658886409
-467 0.475059884320787 3 65 "GO:0030162" "regulation of proteolysis" 0.839223798902834
771 0.743361515848825 2 5 "GO:0030166" "proteoglycan biosynthetic process" 0.936269649715634
-118 0.920509195604409 2 20 "GO:0030177" "positive regulation of Wnt signaling pathway" 0.982416602788613
6 0.995370570578815 2 24 "GO:0030178" "negative regulation of Wnt signaling pathway" 0.999300851426874
-794 0.460207873135713 2 24 "GO:0030182" "neuron differentiation" 0.83224665470694
-3697 0.116302989346757 4 5 "GO:0030193;GO:0050818;GO:1900046" "regulation of coagulation" 0.500355892592094
-6 0.996738512632181 2 12 "GO:0030198;GO:0043062;GO:0045229" "extracellular structure organization" 0.999300851426874
3680 0.0643958929547707 2 7 "GO:0030203" "glycosaminoglycan metabolic process" 0.382974166199323
-1995 0.255673257147621 3 9 "GO:0030217;GO:0030098;GO:1903131" "mononuclear cell differentiation" 0.702714459841425
334 0.841066409013936 4 10 "GO:0030218" "erythrocyte differentiation" 0.968837915482029
-1506 0.522351185754681 2 5 "GO:0030261" "chromosome condensation" 0.850687339767374
-3854 0.101571891420556 5 5 "GO:0030282;GO:0031214" "bone mineralization" 0.480064297229151
-2994 0.203488787163224 2 5 "GO:0030301;GO:0015918" "cholesterol transport" 0.636947719998208
-703 0.550258765003441 3 20 "GO:0030307" "positive regulation of cell growth" 0.859496459309707
-346 0.799296977499488 5 15 "GO:0030308" "negative regulation of cell growth" 0.956777175759486
-3449 0.142870290083763 3 5 "GO:0030322;GO:1901896;GO:1901894" "positive regulation of ATPase-coupled calcium transmembrane transporter activity" 0.53551477288094
-2246 0.258936777508194 2 7 "GO:0030324" "lung development" 0.702714459841425
1053 0.308219246770986 3 26 "GO:0030335;GO:2000147;GO:0040017" "positive regulation of locomotion" 0.737077699231985
-1882 0.381059484369506 2 6 "GO:0030431" "sleep" 0.789704870061467
-437 0.678272598951228 2 25 "GO:0030433;GO:0036503" "ERAD pathway" 0.908083463125404
-505 0.761750061522628 7 10 "GO:0030488" "tRNA methylation" 0.941871049715753
-706 0.529225684345711 2 22 "GO:0030490;GO:0000462" "maturation of SSU-rRNA" 0.850687339767374
1753 0.414559087705791 5 6 "GO:0030500;GO:0030278;GO:0070167" "regulation of ossification" 0.806485956237554
-2985 0.133526917874036 3 7 "GO:0030509" "BMP signaling pathway" 0.524481312300574
-2404 0.113665092713084 5 12 "GO:0030510" "regulation of BMP signaling pathway" 0.499631719374421
1082 0.495436266524774 3 11 "GO:0030512" "negative regulation of transforming growth factor beta receptor signaling pathway" 0.850687339767374
-2445 0.255177054098655 3 6 "GO:0030513" "positive regulation of BMP signaling pathway" 0.702714459841425
-1560 0.50754109143354 2 5 "GO:0030514" "negative regulation of BMP signaling pathway" 0.850687339767374
386 0.82607886410375 4 9 "GO:0030522" "intracellular receptor signaling pathway" 0.968330812166357
-1174 0.284934442395489 3 23 "GO:0030705;GO:0010970;GO:0099111" "cytoskeleton-dependent intracellular transport" 0.727652688082869
-2751 0.166828762347452 3 7 "GO:0030707" "follicle cell of egg chamber development" 0.581913112432206
1657 0.170075298894169 3 19 "GO:0030718" "germ-line stem cell population maintenance" 0.586239142514799
2262 0.292630489399743 3 6 "GO:0030727;GO:0048135;GO:0048134" "germ-line cyst formation" 0.73240568539418
670 0.702761513096697 3 9 "GO:0030835;GO:0030834;GO:1901880;GO:0043242" "negative regulation of protein depolymerization" 0.921027870499966
-166 0.880206852035366 4 23 "GO:0030855" "epithelial cell differentiation" 0.976428540074104
1761 0.454359846808482 2 5 "GO:0030856" "regulation of epithelial cell differentiation" 0.830575510460904
1637 0.262331640210938 2 13 "GO:0030866;GO:0030865" "cortical cytoskeleton organization" 0.702714459841425
1345 0.531280558506603 2 6 "GO:0030900" "forebrain development" 0.850687339767374
517 0.826148431220675 4 5 "GO:0030951;GO:0030952" "establishment or maintenance of cytoskeleton polarity" 0.968330812166357
3799 0.0224979389896341 4 10 "GO:0030968" "endoplasmic reticulum unfolded protein response" 0.203169723733972
-3156 0.179968382352314 2 5 "GO:0031016" "pancreas development" 0.610374694363571
572 0.71856960594686 2 11 "GO:0031023" "microtubule organizing center organization" 0.923578892833557
-690 0.567877544129585 4 19 "GO:0031032" "actomyosin structure organization" 0.865454616163257
1198 0.297142203612773 5 21 "GO:0031047" "regulatory ncRNA-mediated gene silencing" 0.73240568539418
-1874 0.426024523243201 10 5 "GO:0031053" "primary miRNA processing" 0.813056971477702
558 0.643881974786996 8 19 "GO:0031056" "regulation of histone modification" 0.898130365619858
542 0.700354571883063 2 14 "GO:0031060" "regulation of histone methylation" 0.920543869191045
59 0.9732404518145 2 9 "GO:0031062" "positive regulation of histone methylation" 0.995105948757143
-166 0.933623927375998 3 7 "GO:0031099" "regeneration" 0.988026825399787
2545 0.279597967212976 4 5 "GO:0031110" "regulation of microtubule polymerization or depolymerization" 0.724295961077786
-752 0.749410706147286 7 5 "GO:0031119" "tRNA pseudouridine synthesis" 0.938699369414144
517 0.685709020759022 3 17 "GO:0031122" "cytoplasmic microtubule organization" 0.910443656105679
-418 0.679916242859713 6 27 "GO:0031123" "RNA 3'-end processing" 0.908083463125404
-2020 0.137406693957314 7 15 "GO:0031124" "mRNA 3'-end processing" 0.527454332031599
1662 0.343507637658965 7 9 "GO:0031126;GO:0043144;GO:0043628;GO:0016074" "regulatory ncRNA 3'-end processing" 0.764469782886472
-140 0.917851181116052 5 15 "GO:0031145" "anaphase-promoting complex-dependent catabolic process" 0.981862022600267
274 0.883039504665474 4 8 "GO:0031146" "SCF-dependent proteasomal ubiquitin-dependent protein catabolic process" 0.976428540074104
-2805 0.19179490676006 3 6 "GO:0031167" "rRNA methylation" 0.622454060724722
171 0.35446320116371 2 850 "GO:0031323;GO:0019222;GO:0051171;GO:0060255;GO:0080090;GO:0010468;GO:0010556;GO:0031326;GO:0009889" "regulation of metabolic process" 0.769408108897373
581 0.0749297393889487 2 264 "GO:0031324;GO:0009892;GO:0010558;GO:0010605;GO:0031327;GO:0009890" "negative regulation of metabolic process" 0.421854432759781
588 0.41252435251255 2 54 "GO:0031329" "regulation of cellular catabolic process" 0.805495527622771
1779 0.26228843439024 3 11 "GO:0031330" "negative regulation of cellular catabolic process" 0.702714459841425
1538 0.203016773813349 2 19 "GO:0031331" "positive regulation of cellular catabolic process" 0.636947719998208
2595 0.075574596906052 6 13 "GO:0031333;GO:0030837;GO:0032272" "negative regulation of protein-containing complex assembly" 0.424071409217016
-3049 0.00660681216584588 2 22 "GO:0031334" "positive regulation of protein-containing complex assembly" 0.0992415701404438
-542 0.771069977581418 2 8 "GO:0031338" "regulation of vesicle fusion" 0.94761379826553
560 0.794371226903978 2 6 "GO:0031345;GO:0030517;GO:0050771;GO:0010977" "negative regulation of cell projection organization" 0.954223736931883
2043 0.028239590391621 2 32 "GO:0031346" "positive regulation of cell projection organization" 0.230418686818589
679 0.554882698935898 2 21 "GO:0031348;GO:0032102" "negative regulation of response to external stimulus" 0.859842298451673
1116 0.574781185082432 5 7 "GO:0031365" "N-terminal protein amino acid modification" 0.869814198017157
752 0.466412782136806 9 26 "GO:0031396;GO:1903320" "regulation of protein modification by small protein conjugation or removal" 0.836384254440418
3234 0.132367785722868 3 6 "GO:0031397;GO:1903321" "negative regulation of protein modification by small protein conjugation or removal" 0.522572425260362
-707 0.615461114741358 3 14 "GO:0031398;GO:1903322" "positive regulation of protein modification by small protein conjugation or removal" 0.887131015540539
626 0.195582193411377 2 119 "GO:0031399" "regulation of protein modification process" 0.628019628653642
-41 0.94839432837069 2 70 "GO:0031401" "positive regulation of protein modification process" 0.992246538333936
-1001 0.372713184981899 2 22 "GO:0031503" "protein-containing complex localization" 0.786890711793034
-115 0.957462598890863 2 6 "GO:0031507;GO:0045814" "negative regulation of gene expression, epigenetic" 0.99407767671258
970 0.680178017986203 2 5 "GO:0031638" "zymogen activation" 0.908083463125404
1035 0.63003947600578 3 6 "GO:0031644" "regulation of nervous system process" 0.890490941400638
