"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-538 0.647791207644327 2 21 "GO:0009791" "post-embryonic development" 0.906532077202078
-1074 0.120494883823577 4 61 "GO:0009792;GO:0009790" "embryo development" 0.505002130962833
453 0.729222958166468 2 17 "GO:0009798" "axis specification" 0.919633748254211
-177 0.886434611131734 2 19 "GO:0009880" "embryonic pattern specification" 0.970939077951685
1081 0.211003541754332 2 39 "GO:0009886" "post-embryonic animal morphogenesis" 0.623306455187481
123 0.842467001221834 2 76 "GO:0009887" "animal organ morphogenesis" 0.955869440453256
336 0.597867899483695 2 72 "GO:0009888" "tissue development" 0.890845696000111
193 0.723885077130197 2 98 "GO:0009894" "regulation of catabolic process" 0.917825909669476
-455 0.692261705701738 2 22 "GO:0009895" "negative regulation of catabolic process" 0.917340673621119
-45 0.954736692573472 2 46 "GO:0009896" "positive regulation of catabolic process" 0.991544348009739
-1574 0.440094110181646 2 7 "GO:0009913" "epidermal cell differentiation" 0.816235359004398
1517 0.33012130598839 3 12 "GO:0009948" "anterior/posterior axis specification" 0.733651165545251
-255 0.907928121368787 2 6 "GO:0009950" "dorsal/ventral axis specification" 0.978156819805386
-1188 0.393887095778628 3 15 "GO:0009952" "anterior/posterior pattern specification" 0.791994410440598
181 0.919803233052995 3 9 "GO:0009953" "dorsal/ventral pattern formation" 0.979386179045241
2293 0.297795058988865 2 6 "GO:0009954" "proximal/distal pattern formation" 0.713616743955389
-78 0.78769696122221 2 355 "GO:0009966;GO:0010646;GO:0023051;GO:0048583" "regulation of response to stimulus" 0.943854743628682
-242 0.605742226472685 2 133 "GO:0009967;GO:0010647;GO:0023056;GO:0048584" "positive regulation of response to stimulus" 0.893082644450217
245 0.595828762903839 4 137 "GO:0009968;GO:0010648;GO:0023057;GO:0048585" "negative regulation of response to stimulus" 0.890845696000111
599 0.785505163844598 4 6 "GO:0010001" "glial cell differentiation" 0.943611822001085
-913 0.32417501971285 2 34 "GO:0010035" "response to inorganic substance" 0.733423500225887
-508 0.644693273098875 2 24 "GO:0010038" "response to metal ion" 0.906532077202078
854 0.568011634283843 4 13 "GO:0010212" "response to ionizing radiation" 0.886704174397516
1153 0.0700943052788734 3 72 "GO:0010243;GO:1901698" "response to nitrogen compound" 0.430506478603699
-282 0.845152281799921 5 14 "GO:0010248" "establishment or maintenance of transmembrane electrochemical gradient" 0.955869440453256
113 0.918503269417729 2 24 "GO:0010467" "gene expression" 0.979386179045241
3145 0.153228380419419 2 6 "GO:0010496" "intercellular transport" 0.556332694817064
1061 0.289672663529881 2 29 "GO:0010501" "RNA secondary structure unwinding" 0.711129547531932
-1841 0.159434263783653 6 17 "GO:0010506" "regulation of autophagy" 0.558433175700867
-2492 0.221548924066701 4 7 "GO:0010507" "negative regulation of autophagy" 0.629213553979954
385 0.308218501436053 4 206 "GO:0010557;GO:0031328;GO:0009891" "positive regulation of biosynthetic process" 0.720713294876666
-786 0.174993249472827 3 87 "GO:0010564" "regulation of cell cycle process" 0.569098494057138
4703 0.00110833074573273 2 14 "GO:0010565" "regulation of cellular ketone metabolic process" 0.0589785607285161
-1352 0.427933049381418 3 10 "GO:0010591;GO:1902743" "regulation of lamellipodium assembly" 0.814242647757689
-2857 0.161036943532636 4 7 "GO:0010592;GO:1902745" "positive regulation of lamellipodium organization" 0.558433175700867
811 0.651914464784704 5 9 "GO:0010595;GO:0010594;GO:0010634" "regulation of endothelial cell migration" 0.908492334004435
108 0.727433953802883 2 308 "GO:0010604;GO:0051173;GO:0009893;GO:0031325" "positive regulation of metabolic process" 0.918900867975436
1002 0.503043492308598 2 13 "GO:0010611;GO:0014743;GO:0043502" "regulation of muscle adaptation" 0.856687368155383
-105 0.961985927074465 5 6 "GO:0010614;GO:0014741" "negative regulation of muscle hypertrophy" 0.992543818465957
1068 0.087061487369877 2 75 "GO:0010628" "positive regulation of gene expression" 0.458018301011961
-26 0.961818765485691 3 101 "GO:0010629" "negative regulation of gene expression" 0.992543818465957
796 0.411867267961404 2 31 "GO:0010631;GO:0001667" "ameboidal-type cell migration" 0.805849647862067
522 0.737657082030204 4 12 "GO:0010632" "regulation of epithelial cell migration" 0.922108562152665
635 0.468301572500394 6 38 "GO:0010638" "positive regulation of organelle organization" 0.839259826872675
-306 0.748155188485339 3 32 "GO:0010639" "negative regulation of organelle organization" 0.923726251705021
317 0.845405075615879 2 11 "GO:0010718;GO:0010717" "regulation of epithelial to mesenchymal transition" 0.955869440453256
1093 0.301528921588373 3 26 "GO:0010720" "positive regulation of cell development" 0.713616743955389
826 0.528119149266945 2 17 "GO:0010721" "negative regulation of cell development" 0.866169525042934
1163 0.517694648370257 2 9 "GO:0010799" "regulation of peptidyl-threonine phosphorylation" 0.859157456762513
-1013 0.645409659894227 3 6 "GO:0010800" "positive regulation of peptidyl-threonine phosphorylation" 0.906532077202078
2732 0.214780554718244 2 6 "GO:0010801" "negative regulation of peptidyl-threonine phosphorylation" 0.623306455187481
162 0.928396677773419 3 9 "GO:0010803;GO:0001959;GO:0060759" "regulation of cytokine-mediated signaling pathway" 0.981491022033224
-4260 0.0530496697365723 2 6 "GO:0010810" "regulation of cell-substrate adhesion" 0.389569096456829
235 0.817927336983114 3 28 "GO:0010817" "regulation of hormone levels" 0.951169080255943
-1428 0.426988729235551 6 9 "GO:0010821" "regulation of mitochondrion organization" 0.814242647757689
2758 0.252967254766155 6 5 "GO:0010824;GO:0046605" "regulation of centrosome duplication" 0.680524018049399
973 0.609778532891123 2 8 "GO:0010827" "regulation of glucose transmembrane transport" 0.896032889754978
-2501 0.18973373218062 3 8 "GO:0010842" "retina layer formation" 0.590166249821487
-674 0.740983367086643 -1 7 "GO:0010862" "obsolete positive regulation of pathway-restricted SMAD protein phosphorylation" 0.922270380994355
3429 0.155120144665468 5 5 "GO:0010881;GO:0010882" "regulation of cardiac muscle contraction by calcium ion signaling" 0.557299825875972
-1792 0.21382690138188 2 14 "GO:0010883;GO:1905952" "regulation of lipid localization" 0.623306455187481
-2862 0.0934056621352116 2 10 "GO:0010884;GO:1905954" "positive regulation of lipid localization" 0.468817972737057
-246 0.775982629053704 2 39 "GO:0010906;GO:0006109" "regulation of carbohydrate metabolic process" 0.938177996042739
1649 0.252641190018351 2 14 "GO:0010922;GO:0010921" "regulation of phosphatase activity" 0.680524018049399
-2084 0.387677083166491 2 5 "GO:0010927" "cellular component assembly involved in morphogenesis" 0.787010835230358
1120 0.437398169721029 4 14 "GO:0010951;GO:0010466;GO:0045861" "negative regulation of proteolysis" 0.816235359004398
-4984 0.0145071575391571 2 7 "GO:0010965;GO:1905818" "regulation of mitotic sister chromatid separation" 0.205904109946524
1564 0.0740252655805951 2 38 "GO:0010975" "regulation of neuron projection development" 0.437798373775377
1388 0.303394796560146 7 16 "GO:0010976" "positive regulation of neuron projection development" 0.714948176491238
-305 0.669673644560444 2 57 "GO:0012501;GO:0008219" "programmed cell death" 0.917340673621119
3034 0.0621452978886276 4 11 "GO:0014013" "regulation of gliogenesis" 0.416521460848778
3615 0.0761629158911705 2 7 "GO:0014015;GO:0060252;GO:0060251" "positive regulation of gliogenesis" 0.437798373775377
-339 0.687531370342463 2 41 "GO:0014070" "response to organic cyclic compound" 0.917340673621119
-860 0.00737400653601777 2 287 "GO:0015031;GO:0045184;GO:0008104;GO:0070727;GO:0033036" "macromolecule localization" 0.171846062592171
-41 0.986335589798895 6 5 "GO:0015074" "DNA integration" 0.999231758893935
-1566 0.411640440065847 2 8 "GO:0015695" "organic cation transport" 0.805849647862067
545 0.804544973634135 5 6 "GO:0015697;GO:0008292;GO:0008291;GO:1900620;GO:1900619" "quaternary ammonium group transport" 0.950321483544997
-534 0.581959638516413 4 31 "GO:0015698" "inorganic anion transport" 0.890845696000111
1186 0.428092049265144 7 13 "GO:0015718" "monocarboxylic acid transport" 0.814242647757689
-870 0.592912298800497 2 11 "GO:0015748" "organophosphate ester transport" 0.890845696000111
71 0.970263020839092 5 8 "GO:0015833" "peptide transport" 0.995005611534442
1615 0.320771045392584 2 11 "GO:0015850" "organic hydroxy compound transport" 0.733423500225887
337 0.859754096712618 2 8 "GO:0015914;GO:0045332;GO:0034204;GO:0097035" "phospholipid transport" 0.963988015675077
-1220 0.613116622473575 6 5 "GO:0015936" "coenzyme A metabolic process" 0.89762695576866
-1286 0.0860464909847799 2 52 "GO:0015980" "energy derivation by oxidation of organic compounds" 0.458018301011961
-65 0.947767484892168 5 30 "GO:0015986;GO:0006754;GO:0009206;GO:0009145" "purine nucleoside triphosphate biosynthetic process" 0.989532694840153
-156 0.845052144201629 1 46 "GO:0016032" "viral process" 0.955869440453256
-4104 8.36598283557754e-07 4 42 "GO:0016042" "lipid catabolic process" 0.000176626812616131
-133 0.475756442718188 3 876 "GO:0016043;GO:0071840" "cellular component organization or biogenesis" 0.842085176311637
470 0.689671369095764 2 21 "GO:0016049" "cell growth" 0.917340673621119
-589 0.530778838614231 2 33 "GO:0016050" "vesicle organization" 0.866169525042934
-1302 0.227700562372857 2 25 "GO:0016051" "carbohydrate biosynthetic process" 0.642047161682396
-797 0.418896902814822 4 30 "GO:0016052" "carbohydrate catabolic process" 0.810165313630019
-45 0.949979182497206 3 58 "GO:0016055" "Wnt signaling pathway" 0.991053019912156
-50 0.816098229180133 2 649 "GO:0016070" "RNA metabolic process" 0.951169080255943
-360 0.349125900831895 3 199 "GO:0016071" "mRNA metabolic process" 0.756081205156621
-44 0.97541953251029 7 14 "GO:0016073" "snRNA metabolic process" 0.996690826157202
-680 0.68998586758136 3 10 "GO:0016075;GO:0034661" "ncRNA catabolic process" 0.917340673621119
5075 0.0353780000281739 2 5 "GO:0016079" "synaptic vesicle exocytosis" 0.328675043308563
-5527 0.0120726279327364 3 6 "GO:0016125;GO:0016126;GO:1902653;GO:1902652" "sterol metabolic process" 0.205904109946524
-968 0.00658109588653698 3 232 "GO:0016192" "vesicle-mediated transport" 0.161093781918275
-897 0.339986807214182 2 33 "GO:0016197" "endosomal transport" 0.744139301233606
-1451 0.510011013388691 2 6 "GO:0016202;GO:0048634" "regulation of muscle organ development" 0.859157456762513
-1611 0.464562939794297 2 6 "GO:0016203" "muscle attachment" 0.836265769774132
-1930 0.215235325567116 3 12 "GO:0016226;GO:0031163" "iron-sulfur cluster assembly" 0.623554828272485
643 0.594015140533447 4 20 "GO:0016236" "macroautophagy" 0.890845696000111
-59 0.836984605949991 2 364 "GO:0016310" "phosphorylation" 0.953018355524383
-678 0.20762195552383 2 101 "GO:0016311" "dephosphorylation" 0.616297860948592
3022 0.0927901132246234 2 9 "GO:0016319" "mushroom body development" 0.468817972737057
-1069 0.627312870878008 3 6 "GO:0016321;GO:0045132" "meiotic chromosome segregation" 0.904368167969058
2436 0.0803689602284672 3 15 "GO:0016322;GO:0042551" "neuron remodeling" 0.449082667808414
890 0.449970937433276 2 21 "GO:0016331" "morphogenesis of embryonic epithelium" 0.825775145016421
922 0.702360885187534 2 5 "GO:0016334" "establishment or maintenance of polarity of follicular epithelium" 0.917340673621119
-2701 0.262912144110598 2 5 "GO:0016445" "somatic diversification of immunoglobulins" 0.689978937200504
-96 0.873333213337368 3 80 "GO:0016477;GO:0048870" "cell motility" 0.968522519584251
-2299 0.0632861260904932 4 19 "GO:0016482" "cytosolic transport" 0.421898894769339
302 0.707935551567415 2 45 "GO:0016485;GO:0051604" "protein maturation" 0.917340673621119
-765 0.68836199295094 2 8 "GO:0016556;GO:0080009" "mRNA modification" 0.917340673621119
-207 0.702720156763784 2 99 "GO:0016567" "protein ubiquitination" 0.917340673621119
-1094 0.0547774401944477 5 90 "GO:0016570" "histone modification" 0.39086517757448
-878 0.398074617840505 2 27 "GO:0016571" "histone methylation" 0.797224268994157
-1487 0.435645244648875 3 8 "GO:0016574" "histone ubiquitination" 0.816235359004398
-1568 0.244894479661855 3 16 "GO:0016575;GO:0006476" "protein deacetylation" 0.668965762732351
-2884 0.231889579647143 4 5 "GO:0016577;GO:0006482;GO:0008214;GO:0070988" "protein dealkylation" 0.648446192092756
-680 0.462514182696907 7 34 "GO:0016579;GO:0070646" "protein modification by small protein removal" 0.83460091300756
-644 0.520352250052451 2 29 "GO:0016925" "protein sumoylation" 0.859955920096467
-2871 0.110356488229506 2 9 "GO:0017004" "cytochrome complex assembly" 0.487937457119465
-217 0.898650383075375 2 10 "GO:0017145" "stem cell division" 0.973770903920429
-2672 0.010082771756261 4 27 "GO:0017148;GO:0034249" "negative regulation of amide metabolic process" 0.193520471549146
630 0.698400645554218 3 11 "GO:0017157" "regulation of exocytosis" 0.917340673621119
1038 0.28443906091821 2 31 "GO:0018022" "peptidyl-lysine methylation" 0.705458992497587
2197 0.362411097999344 2 5 "GO:0018023" "peptidyl-lysine trimethylation" 0.764281227317978
1416 0.487321675935902 2 7 "GO:0018027;GO:0018026" "peptidyl-lysine dimethylation" 0.842085176311637
934 0.351215935916554 5 29 "GO:0018105;GO:0018209" "peptidyl-serine modification" 0.757698968897943
-351 0.717202634070576 4 31 "GO:0018108;GO:0018212" "peptidyl-tyrosine modification" 0.917340673621119
-418 0.267099633959522 3 207 "GO:0018193" "peptidyl-amino acid modification" 0.691816252486115
-729 0.702414853140547 5 8 "GO:0018200" "peptidyl-glutamic acid modification" 0.917340673621119
-458 0.392298072886074 4 102 "GO:0018205" "peptidyl-lysine modification" 0.791626577185877
1127 0.530702677715279 5 9 "GO:0018216;GO:0018195" "peptidyl-arginine modification" 0.866169525042934
-1920 0.21760353628371 6 12 "GO:0018279" "protein N-linked glycosylation via asparagine" 0.627188349459362
-2636 0.0780647058242791 4 13 "GO:0018958" "phenol-containing compound metabolic process" 0.443292113753665
-2064 0.392158344182403 2 5 "GO:0019079" "viral genome replication" 0.791626577185877
1025 0.510296561603889 2 12 "GO:0019083" "viral transcription" 0.859157456762513
570 0.714394346830612 2 12 "GO:0019216;GO:0046890" "regulation of lipid metabolic process" 0.917340673621119
399 0.85637307762288 3 6 "GO:0019218;GO:0050810" "regulation of steroid metabolic process" 0.962753111942972
296 0.579054978845535 2 103 "GO:0019220;GO:0051174" "regulation of phosphate metabolic process" 0.88992161899009
2055 0.056887935380756 3 25 "GO:0019221" "cytokine-mediated signaling pathway" 0.395902669808083
231 0.8175796867508 5 29 "GO:0019233" "sensory perception of pain" 0.951169080255943
-3025 0.00152268140421629 4 32 "GO:0019318;GO:0005996" "monosaccharide metabolic process" 0.0772837112982837
40 0.813016811877969 3 1106 "GO:0019538" "protein metabolic process" 0.951169080255943
-613 0.0734596752086562 2 251 "GO:0019637" "organophosphate metabolic process" 0.437798373775377
-1395 0.23599019304387 2 21 "GO:0019646" "aerobic electron transport chain" 0.654494968885216
-3126 0.101150968224013 2 8 "GO:0019673" "GDP-mannose metabolic process" 0.478554580757305
-1539 0.213756280367638 2 19 "GO:0019674;GO:0019359;GO:0019363" "pyridine nucleotide biosynthetic process" 0.623306455187481
5072 0.00783051761889408 4 8 "GO:0019722" "calcium-mediated signaling" 0.171846062592171
288 0.574861498499278 2 111 "GO:0019725" "cellular homeostasis" 0.886704174397516
-2891 0.129530520032003 2 8 "GO:0019748" "secondary metabolic process" 0.525230704926045
-1095 0.431860121999689 4 15 "GO:0019751" "polyol metabolic process" 0.816235359004398
-1578 6.41297511033716e-07 2 294 "GO:0019752;GO:0043436;GO:0006082" "organic acid metabolic process" 0.000154735928019421
1005 0.598116648468991 5 8 "GO:0019755" "one-carbon compound transport" 0.890845696000111
599 0.536802921282127 2 31 "GO:0019827;GO:0098727" "stem cell population maintenance" 0.870951137411636
741 0.716337710401409 3 7 "GO:0019915" "lipid storage" 0.917340673621119
3244 0.0131818644031934 3 17 "GO:0019932" "second-messenger-mediated signaling" 0.205904109946524
1616 0.368771406332514 2 9 "GO:0019933;GO:0019935" "cyclic-nucleotide-mediated signaling" 0.767077550454633
-1730 0.199751008775834 4 16 "GO:0019985;GO:0000731;GO:0006301" "DNA synthesis involved in DNA repair" 0.603217020596796
804 0.621174599922159 8 11 "GO:0019991" "septate junction assembly" 0.903672609189084
-2051 0.282268261463307 3 8 "GO:0021782" "glial cell development" 0.703172704441778
-974 0.221197729566909 4 46 "GO:0022008" "neurogenesis" 0.629213553979954
-1551 0.48113654586819 3 6 "GO:0022400;GO:0008277" "regulation of G protein-coupled receptor signaling pathway" 0.842085176311637
-1160 0.00397759318803874 2 181 "GO:0022402" "cell cycle process" 0.126757639520706
-1702 0.439479692341304 2 6 "GO:0022404" "molting cycle process" 0.816235359004398
1490 0.254968447101716 3 17 "GO:0022407" "regulation of cell-cell adhesion" 0.680524018049399
1634 0.363361649222224 2 9 "GO:0022408;GO:0007162" "negative regulation of cell adhesion" 0.764281227317978
715 0.66022469531503 4 11 "GO:0022409" "positive regulation of cell-cell adhesion" 0.913283792290816
-163 0.821769364135621 2 56 "GO:0022411" "cellular component disassembly" 0.951169080255943
418 0.467754270257223 2 88 "GO:0022412" "cellular process involved in reproduction in multicellular organism" 0.839259826872675
64 0.868411462210418 1 198 "GO:0022414" "reproductive process" 0.965078050965548
-3925 0.103660206641739 2 5 "GO:0022416" "chaeta development" 0.482255277512715
1234 0.0510843969067251 4 73 "GO:0022603" "regulation of anatomical structure morphogenesis" 0.385185474890441
165 0.574839341776196 4 343 "GO:0022607" "cellular component assembly" 0.886704174397516
2221 0.00926215953845527 4 40 "GO:0022613;GO:0044085" "cellular component biogenesis" 0.188211636206926
1450 0.0128670234037038 2 86 "GO:0022618;GO:0071826" "protein-RNA complex assembly" 0.205904109946524
-2281 0.0186122241325886 2 31 "GO:0022904;GO:0022900" "electron transport chain" 0.22659778966494
711 0.485572443396716 2 28 "GO:0023061" "signal release" 0.842085176311637
1029 0.0380563377136099 2 119 "GO:0030001" "metal ion transport" 0.338300812622564
-635 0.362139182120458 4 60 "GO:0030003;GO:0006873;GO:0055080;GO:0050801" "monoatomic ion homeostasis" 0.764281227317978
699 0.714171412753752 3 8 "GO:0030010" "establishment of cell polarity" 0.917340673621119
1827 0.0129140349645881 2 54 "GO:0030029;GO:0030036" "actin filament-based process" 0.205904109946524
215 0.639123516928233 2 140 "GO:0030030" "cell projection organization" 0.906532077202078
1304 0.422649628197687 2 11 "GO:0030041;GO:0051258" "protein polymerization" 0.812737664891546
319 0.894791167036459 7 5 "GO:0030042" "actin filament depolymerization" 0.973770903920429
1331 0.435180371941551 2 10 "GO:0030048" "actin filament-based movement" 0.816235359004398
-2463 0.129986047755528 2 11 "GO:0030071;GO:1902099;GO:0033045" "regulation of sister chromatid segregation" 0.525230704926045
-876 0.45689751219776 3 21 "GO:0030097" "hemopoiesis" 0.828893553278213
2731 0.031735333793414 2 18 "GO:0030099" "myeloid cell differentiation" 0.309832247266337
-215 0.862154613808205 2 19 "GO:0030100" "regulation of endocytosis" 0.964843135646949
712 0.42249911438259 2 37 "GO:0030111" "regulation of Wnt signaling pathway" 0.812737664891546
-1700 0.440062393126078 2 6 "GO:0030150;GO:0044743" "protein transmembrane import into intracellular organelle" 0.816235359004398
161 0.698281958051737 2 170 "GO:0030154" "cell differentiation" 0.917340673621119
561 0.589235840703223 2 27 "GO:0030155" "regulation of cell adhesion" 0.890845696000111
1378 0.0382728282062698 3 66 "GO:0030162" "regulation of proteolysis" 0.33844401487115
-1597 0.508045348330359 3 5 "GO:0030166" "proteoglycan biosynthetic process" 0.859157456762513
878 0.455747092853555 3 21 "GO:0030177" "positive regulation of Wnt signaling pathway" 0.828775616846429
1606 0.136845894648891 3 25 "GO:0030178" "negative regulation of Wnt signaling pathway" 0.532133201516558
-441 0.689227979769736 4 24 "GO:0030182" "neuron differentiation" 0.917340673621119
236 0.922202957559699 3 5 "GO:0030193;GO:0050818;GO:1900046" "regulation of blood coagulation" 0.979721817622822
-2427 0.119092763808775 5 12 "GO:0030198;GO:0043062;GO:0045229" "extracellular structure organization" 0.504843381399776
-5218 0.0104784708406948 2 7 "GO:0030203" "glycosaminoglycan metabolic process" 0.194485024724544
411 0.81923024590792 5 9 "GO:0030217;GO:0030098;GO:1903131" "mononuclear cell differentiation" 0.951169080255943
1782 0.296292744751848 2 10 "GO:0030218" "erythrocyte differentiation" 0.713616743955389
-1377 0.568234974351523 2 5 "GO:0030261" "chromosome condensation" 0.886704174397516
-739 0.759479376311137 3 5 "GO:0030282;GO:0031214" "bone mineralization" 0.927607656798259
597 0.804564132205762 6 5 "GO:0030301;GO:0015918" "sterol transport" 0.950321483544997
1331 0.269974802847021 3 20 "GO:0030307" "positive regulation of cell growth" 0.691816252486115
-332 0.811602607892663 2 15 "GO:0030308" "negative regulation of cell growth" 0.951169080255943
-3310 0.170038568042531 6 5 "GO:0030322;GO:1901896;GO:1901894" "positive regulation of ATPase-coupled calcium transmembrane transporter activity" 0.563958379695434
-1798 0.37776626862729 3 7 "GO:0030324" "lung development" 0.777158620842257
-388 0.708570248819566 3 27 "GO:0030335;GO:2000147;GO:0040017" "positive regulation of locomotion" 0.917340673621119
1944 0.377231919276137 2 6 "GO:0030431" "sleep" 0.777158620842257
2295 0.0300939027212717 4 26 "GO:0030433;GO:0036503" "ERAD pathway" 0.297243284773263
291 0.86440450598553 3 10 "GO:0030488" "tRNA methylation" 0.965078050965548
1862 0.1055730672704 2 22 "GO:0030490;GO:0000462" "maturation of SSU-rRNA" 0.482255277512715
1384 0.529703000993694 2 6 "GO:0030500;GO:0030278;GO:0070167" "regulation of ossification" 0.866169525042934
1581 0.43818671741132 6 7 "GO:0030509" "BMP signaling pathway" 0.816235359004398
-840 0.589465499651983 3 12 "GO:0030510" "regulation of BMP signaling pathway" 0.890845696000111
417 0.757436190834309 3 16 "GO:0030512;GO:0017015;GO:1903844" "regulation of transforming growth factor beta receptor signaling pathway" 0.927607656798259
-1833 0.405293618240084 2 6 "GO:0030513" "positive regulation of BMP signaling pathway" 0.804654691264159
-1304 0.588877396480205 2 5 "GO:0030514" "negative regulation of BMP signaling pathway" 0.890845696000111
2848 0.11319812737748 2 9 "GO:0030522" "intracellular receptor signaling pathway" 0.496601654910555
1531 0.173634331287796 4 23 "GO:0030705;GO:0010970;GO:0099111" "cytoskeleton-dependent intracellular transport" 0.567250262176185
-2118 0.298785650700276 2 7 "GO:0030707" "follicle cell of egg chamber development" 0.713616743955389
119 0.923284891512113 2 19 "GO:0030718" "germ-line stem cell population maintenance" 0.980155991052143
735 0.738600659349468 5 6 "GO:0030727;GO:0048135;GO:0048134" "germarium-derived female germ-line cyst formation" 0.922108562152665
470 0.80532835787999 -1 8 "GO:0030801" "obsolete positive regulation of cyclic nucleotide metabolic process" 0.950321483544997
879 0.62483975471685 7 9 "GO:0030835;GO:0030834;GO:1901880;GO:0043242" "regulation of actin filament depolymerization" 0.904368167969058
-344 0.760100057435637 4 23 "GO:0030855" "epithelial cell differentiation" 0.927607656798259
3113 0.196830249712874 2 5 "GO:0030856" "regulation of epithelial cell differentiation" 0.595781884883592
794 0.595876676901936 2 13 "GO:0030866;GO:0030865" "cortical cytoskeleton organization" 0.890845696000111
-805 0.714620227381292 2 6 "GO:0030900" "forebrain development" 0.917340673621119
850 0.72450548149508 2 5 "GO:0030951;GO:0030952" "establishment or maintenance of microtubule cytoskeleton polarity" 0.917825909669476
510 0.765039431238328 2 10 "GO:0030968" "endoplasmic reticulum unfolded protein response" 0.930627045031845
-307 0.898794002643937 2 5 "GO:0031016" "pancreas development" 0.973770903920429
3030 0.014388020987189 2 19 "GO:0031032" "actomyosin structure organization" 0.205904109946524
-316 0.788167739476353 2 21 "GO:0031047" "regulatory ncRNA-mediated gene silencing" 0.943854743628682
2453 0.309142209447315 2 5 "GO:0031053" "primary miRNA processing" 0.721113954400978
-1359 0.260156804768913 2 20 "GO:0031056" "regulation of histone modification" 0.689372159689818
-840 0.560362479428961 3 14 "GO:0031060" "regulation of histone methylation" 0.879602442151966
-192 0.914945878235092 2 9 "GO:0031062" "positive regulation of histone methylation" 0.978952613640667
484 0.812517423366406 3 7 "GO:0031099" "regeneration" 0.951169080255943
364 0.879985112004797 6 5 "GO:0031110" "regulation of microtubule polymerization or depolymerization" 0.9708535793905
-1079 0.654640778180121 2 5 "GO:0031119" "tRNA pseudouridine synthesis" 0.910781115606445
-685 0.600671782013969 4 17 "GO:0031122" "cytoplasmic microtubule organization" 0.893082644450217
-1388 0.181399460876592 4 27 "GO:0031123" "RNA 3'-end processing" 0.579175216295962
-1603 0.249855759794936 2 15 "GO:0031124" "mRNA 3'-end processing" 0.678466846131265
-811 0.652137264294537 9 9 "GO:0031126;GO:0043144;GO:0043628;GO:0016074" "regulatory ncRNA 3'-end processing" 0.908492334004435
4133 0.00218141125124612 7 16 "GO:0031145" "anaphase-promoting complex-dependent catabolic process" 0.0995784757663432
321 0.866352136266701 4 8 "GO:0031146" "SCF-dependent proteasomal ubiquitin-dependent protein catabolic process" 0.965078050965548
2848 0.195959949669557 2 6 "GO:0031167" "rRNA methylation" 0.595757371663567
-215 0.252776566953258 4 863 "GO:0031323;GO:0019222;GO:0051171;GO:0060255;GO:0080090;GO:0010468;GO:0010556;GO:0031326;GO:0009889" "regulation of metabolic process" 0.680524018049399
-408 0.219114823972876 2 268 "GO:0031324;GO:0009892;GO:0010558;GO:0010605;GO:0031327;GO:0009890" "negative regulation of metabolic process" 0.628934967047541
-713 0.327847686601862 2 55 "GO:0031329" "regulation of cellular catabolic process" 0.733423500225887
-2683 0.0989886728334913 3 11 "GO:0031330" "negative regulation of cellular catabolic process" 0.477229086468295
-1972 0.111209512665732 6 19 "GO:0031331" "positive regulation of cellular catabolic process" 0.490425239927993
320 0.830913636112578 3 13 "GO:0031333;GO:0030837;GO:0032272" "negative regulation of protein-containing complex assembly" 0.95217789658362
2160 0.0548460906365612 3 23 "GO:0031334" "positive regulation of protein-containing complex assembly" 0.39086517757448
712 0.709040721245654 2 8 "GO:0031338" "regulation of vesicle fusion" 0.917340673621119
698 0.337936257418075 5 55 "GO:0031344;GO:0120035" "regulation of cell projection organization" 0.742229309205629
610 0.78166564733137 2 6 "GO:0031345;GO:0030517;GO:0050771;GO:0010977" "negative regulation of cell projection organization" 0.941415408136026
-442 0.643506128231914 2 32 "GO:0031346" "positive regulation of cell projection organization" 0.906532077202078
-1969 0.0945475458071104 2 21 "GO:0031348;GO:0032102" "negative regulation of response to external stimulus" 0.471064321145161
2320 0.255053305600856 4 7 "GO:0031365" "N-terminal protein amino acid modification" 0.680524018049399
-1794 0.0901436537658512 3 26 "GO:0031396;GO:1903320" "regulation of protein modification by small protein conjugation or removal" 0.467032611075223
583 0.79109921862629 4 6 "GO:0031397;GO:1903321" "negative regulation of protein ubiquitination" 0.945298118287406
-1448 0.315281766829055 2 14 "GO:0031398;GO:1903322" "positive regulation of protein modification by small protein conjugation or removal" 0.725491695060319
-93 0.850516171504956 6 121 "GO:0031399" "regulation of protein modification process" 0.958959822210862
1080 0.0922712385718115 2 71 "GO:0031401" "positive regulation of protein modification process" 0.468817972737057
2878 0.0123659452101474 2 22 "GO:0031503" "protein-containing complex localization" 0.205904109946524
2228 0.311671513743466 3 6 "GO:0031507;GO:0045814" "negative regulation of gene expression, epigenetic" 0.721113954400978
1248 0.604814287949717 6 5 "GO:0031638" "zymogen activation" 0.893082644450217
-1421 0.518851750087486 2 6 "GO:0031644" "regulation of nervous system process" 0.859157456762513
-510 0.516915579838316 2 47 "GO:0031647" "regulation of protein stability" 0.859157456762513
-935 0.646505567640032 4 7 "GO:0031648" "protein destabilization" 0.906532077202078
675 0.440662688494897 4 38 "GO:0031667;GO:0009991" "response to nutrient levels" 0.816235359004398
146 0.947209514534757 3 6 "GO:0031954;GO:0031952" "regulation of protein autophosphorylation" 0.989532694840153
2318 0.12129854190449 3 13 "GO:0032006" "regulation of TOR signaling" 0.505292074889065
-998 0.67912913516025 4 5 "GO:0032008" "positive regulation of TOR signaling" 0.917340673621119
