"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
9 0.945902438269994 6 414 "GO:0043066;GO:0043069" "negative regulation of programmed cell death" 0.973908432001156
-305 0.0203314978966304 2 462 "GO:0043085" "positive regulation of catalytic activity" 0.0707602125576481
-166 0.378685686528161 2 219 "GO:0043086" "negative regulation of catalytic activity" 0.584954791738669
-407 0.0670959317098005 5 157 "GO:0043087;GO:0043547" "regulation of GTPase activity" 0.176428054836167
148 0.762750038931969 3 32 "GO:0043094" "cellular metabolic compound salvage" 0.871219869886978
847 0.118200960494915 4 26 "GO:0043112" "receptor metabolic process" 0.265617990385181
-1257 0.0071699978503996 3 35 "GO:0043113" "receptor clustering" 0.0322244491434761
1648 0.0314686916013074 2 13 "GO:0043114" "regulation of vascular permeability" 0.099371055658158
-415 0.213619661372285 4 69 "GO:0043122" "regulation of canonical NF-kappaB signal transduction" 0.404554048970522
59 0.908920716095911 2 29 "GO:0043123" "positive regulation of canonical NF-kappaB signal transduction" 0.952039695850461
-1775 0.00258529641253633 2 22 "GO:0043124" "negative regulation of canonical NF-kappaB signal transduction" 0.0142704258326906
-1328 0.0624797642956735 2 15 "GO:0043137" "DNA replication, removal of RNA primer" 0.167133369490927
49 0.929768860410082 3 25 "GO:0043153;GO:0009648;GO:0009649" "photoperiodism" 0.964435857442524
153 0.74990643612418 3 33 "GO:0043154;GO:2000117" "negative regulation of cysteine-type endopeptidase activity" 0.86453310722284
-372 0.00531851389487315 3 448 "GO:0043161;GO:0006511;GO:0010498;GO:0019941;GO:0030163;GO:0051603;GO:0043632" "proteolysis involved in protein catabolic process" 0.0255987987120019
1045 0.099305002875005 3 19 "GO:0043171" "peptide catabolic process" 0.235320713797499
342 0.570924945026615 2 21 "GO:0043173" "nucleotide salvage" 0.739782578977197
442 0.139271607212584 2 86 "GO:0043200;GO:0001101" "response to acid chemical" 0.299886696025858
-1011 0.247126312760541 3 10 "GO:0043201" "response to leucine" 0.444611615986788
167 0.808888814997179 6 16 "GO:0043217" "myelin maintenance" 0.894051920271018
-472 0.402419198352727 5 24 "GO:0043243" "positive regulation of protein-containing complex disassembly" 0.603520328742473
110 0.741158399588415 2 69 "GO:0043244" "regulation of protein-containing complex disassembly" 0.862394023396683
-484 0.579304339931131 2 10 "GO:0043248" "proteasome assembly" 0.746122534115003
242 0.152410894596974 2 275 "GO:0043254" "regulation of protein-containing complex assembly" 0.319523066140755
-1387 0.131740399067508 2 9 "GO:0043276" "anoikis" 0.287562351328394
1719 0.0198325524925194 2 14 "GO:0043277" "apoptotic cell clearance" 0.069227303681542
-109 0.775835763301198 2 52 "GO:0043279" "response to alkaloid" 0.878982343441335
7 0.983908325947216 5 72 "GO:0043280;GO:2001056;GO:0010950;GO:0010952" "positive regulation of peptidase activity" 0.991797545776904
166 0.518255861986395 2 117 "GO:0043281;GO:2000116;GO:0052548;GO:0052547" "regulation of peptidase activity" 0.704847505994115
1419 0.000142903377109778 3 55 "GO:0043312;GO:0043299" "leukocyte degranulation" 0.00134765150887933
-322 0.530973198444863 5 29 "GO:0043388" "positive regulation of DNA binding" 0.712918647718923
-1268 0.0152113866166963 3 28 "GO:0043392" "negative regulation of DNA binding" 0.0570324495520877
-367 0.219123456738391 2 86 "GO:0043393" "regulation of protein binding" 0.409128494393425
-402 0.324487050723576 3 46 "GO:0043405" "regulation of MAP kinase activity" 0.530805098108298
-401 0.505942509089825 3 21 "GO:0043406" "positive regulation of MAP kinase activity" 0.696798049647472
-177 0.763417143277241 2 22 "GO:0043407" "negative regulation of MAP kinase activity" 0.871219869886978
-253 0.19048202996435 4 209 "GO:0043408" "regulation of MAPK cascade" 0.377189467229125
-237 0.447631960004358 2 79 "GO:0043409" "negative regulation of MAPK cascade" 0.643572151282751
-335 0.182749857160807 3 122 "GO:0043410" "positive regulation of MAPK cascade" 0.364713129570563
-947 1.52457072150918e-08 2 280 "GO:0043414;GO:0032259" "methylation" 4.71261749693171e-07
-608 0.0498124234172281 7 80 "GO:0043433" "negative regulation of DNA-binding transcription factor activity" 0.140261297516932
-366 0.0863768426220146 3 170 "GO:0043434;GO:1901652" "response to peptide" 0.214171458265993
-919 0.0492243082231174 2 35 "GO:0043462" "regulation of ATP-dependent activity" 0.139027437032196
-452 0.113792199306491 2 94 "GO:0043467" "regulation of generation of precursor metabolites and energy" 0.258424406914823
770 0.127218085561885 1 30 "GO:0043473" "pigmentation" 0.280889455581876
326 0.695561080348627 2 11 "GO:0043485" "endosome to pigment granule transport" 0.83085054767277
-1813 0.0140349367443825 -1 14 "GO:0043486" "obsolete histone exchange" 0.054304859558932
-1106 5.65979806086007e-06 5 130 "GO:0043488;GO:0043487;GO:0061013" "regulation of mRNA catabolic process" 8.84581921646782e-05
-853 0.122687822589343 5 25 "GO:0043491" "phosphatidylinositol 3-kinase/protein kinase B signal transduction" 0.273750172332175
-478 0.417396427934092 9 22 "GO:0043506" "regulation of JUN kinase activity" 0.616479602672857
-328 0.668368218058548 2 13 "GO:0043507" "positive regulation of JUN kinase activity" 0.81166667376008
-612 0.267912694002521 4 25 "GO:0043516" "regulation of DNA damage response, signal transduction by p53 class mediator" 0.469206788953916
-2128 0.00394384787418268 2 14 "GO:0043518" "negative regulation of DNA damage response, signal transduction by p53 class mediator" 0.0200948439303594
12 0.962695337999668 2 122 "GO:0043524;GO:0043523" "regulation of neuron apoptotic process" 0.981027948915096
-484 0.346129377580362 2 29 "GO:0043525" "positive regulation of neuron apoptotic process" 0.55245664281616
-629 0.212717806729964 2 30 "GO:0043535" "regulation of blood vessel endothelial cell migration" 0.403946032984819
-314 0.670878875469261 2 14 "GO:0043536" "positive regulation of blood vessel endothelial cell migration" 0.812531576645835
-451 0.513552525651528 7 16 "GO:0043537;GO:0010596" "negative regulation of endothelial cell migration" 0.703281808337963
1354 0.0124483832269526 2 26 "GO:0043542" "endothelial cell migration" 0.0493324816771825
-196 0.776880789281407 -1 16 "GO:0043552" "obsolete positive regulation of phosphatidylinositol 3-kinase activity" 0.879284929121592
-446 0.532042381575459 2 15 "GO:0043555" "regulation of translation in response to stress" 0.713445429295765
-898 0.280996812497675 3 11 "GO:0043558" "regulation of translational initiation in response to stress" 0.48284937144443
1749 0.0451860711025326 3 10 "GO:0043567" "regulation of insulin-like growth factor receptor signaling pathway" 0.130132142657604
863 0.226158287616266 4 15 "GO:0043588" "skin development" 0.418332683609343
852 6.13570467037011e-08 3 318 "GO:0043603" "amide metabolic process" 1.56601196265777e-06
529 0.025986173608689 2 137 "GO:0043604" "amide biosynthetic process" 0.0847932093960569
2064 0.00152427115764834 2 18 "GO:0043605" "amide catabolic process" 0.00942338302350596
-533 0.299007893227252 4 29 "GO:0043618;GO:0043620" "regulation of DNA-templated transcription in response to stress" 0.501712882363218
1578 0.0025100855183235 4 28 "GO:0043627" "response to estrogen" 0.013966115823952
107 0.893044078378688 2 12 "GO:0043647" "inositol phosphate metabolic process" 0.94625023227326
2164 2.46100170486005e-11 6 73 "GO:0043648" "dicarboxylic acid metabolic process" 1.59221087044666e-09
2351 0.000975174413390026 2 15 "GO:0043650" "dicarboxylic acid biosynthetic process" 0.00661691516597818
-788 0.323119621681458 3 12 "GO:0043652" "engulfment of apoptotic cell" 0.529710540670487
-1293 0.00813563334303968 4 32 "GO:0043666" "regulation of phosphoprotein phosphatase activity" 0.0354199248205577
369 0.550102442997538 4 20 "GO:0043949" "regulation of cAMP-mediated signaling" 0.725132749625566
797 0.0531739311342494 4 45 "GO:0043954;GO:0034331" "cellular component maintenance" 0.14763460720108
-1065 0.0125488663911365 5 42 "GO:0043966" "histone H3 acetylation" 0.0496599520627905
-1773 5.69651317689146e-07 2 61 "GO:0043967" "histone H4 acetylation" 1.10823074532252e-05
-1494 0.00497013323044969 2 27 "GO:0043968" "histone H2A acetylation" 0.0244093414334053
-1848 0.0122880858073787 3 14 "GO:0043982" "histone H4-K8 acetylation" 0.0487666971699394
-1591 0.00398921508230014 2 25 "GO:0043984;GO:0043981" "histone H4-K16 acetylation" 0.0202518181732828
-1453 0.00856334926237818 4 25 "GO:0044030" "regulation of DNA methylation" 0.0368780768543902
1018 2.33152334907301e-08 2 235 "GO:0044057" "regulation of system process" 6.68690511043414e-07
1143 0.097771753195697 2 16 "GO:0044058" "regulation of digestive system process" 0.232479502043102
3355 5.49793646998051e-07 2 17 "GO:0044062" "regulation of excretion" 1.08477016024722e-05
-124 0.861698084777535 2 15 "GO:0044065;GO:0043576;GO:0002087" "regulation of respiratory gaseous exchange" 0.925934365334532
2403 0.00170681790365855 5 13 "GO:0044070" "regulation of monoatomic anion transport" 0.0103676144278998
39 0.822479870940298 2 260 "GO:0044089" "positive regulation of cellular component biogenesis" 0.902618935288327
-318 0.0283820561483393 3 376 "GO:0044092" "negative regulation of molecular function" 0.0907573335685976
-878 0.314683458830258 2 10 "GO:0044154" "histone H3-K14 acetylation" 0.518938578817888
1038 2.3486537304449e-05 3 128 "GO:0044242" "cellular lipid catabolic process" 0.000298354094890306
673 0.025998780594837 4 84 "GO:0044272" "sulfur compound biosynthetic process" 0.0847932093960569
-185 0.795669870248167 2 15 "GO:0044273" "sulfur compound catabolic process" 0.888214865833118
795 1.06249825155776e-05 3 240 "GO:0044283" "small molecule biosynthetic process" 0.000156395245282206
-503 0.511640178478265 4 13 "GO:0044321" "response to leptin" 0.701519456149105
682 0.372917285528907 4 13 "GO:0044331" "cell-cell adhesion mediated by cadherin" 0.580882356294188
300 0.595067990570804 4 24 "GO:0044344;GO:0071774" "response to fibroblast growth factor" 0.756264053527785
-189 0.592957287211873 2 61 "GO:0044403" "biological process involved in symbiotic interaction" 0.75496895790546
1516 0.0236150394875542 2 17 "GO:0044539;GO:0140354" "long-chain fatty acid import into cell" 0.0792485402344702
-372 0.614514041948784 2 14 "GO:0044550" "secondary metabolite biosynthetic process" 0.774396556640583
-850 0.218063348635554 3 16 "GO:0044648;GO:0097692" "histone H3-K4 monomethylation" 0.408217752497064
1689 0.0116937737834229 2 17 "GO:0044703;GO:0007565;GO:0044706" "multi-organism reproductive process" 0.0471479400949022
-236 0.580981349731756 2 42 "GO:0044743;GO:0065002;GO:0071806" "protein transmembrane transport" 0.747244620875518
-631 0.00477190642014133 4 155 "GO:0044772;GO:0044770" "cell cycle phase transition" 0.0234997996130275
-1852 2.19931687044661e-06 3 50 "GO:0044773;GO:0044774" "mitotic DNA integrity checkpoint signaling" 3.70818153550453e-05
-975 0.241683931297462 3 11 "GO:0044804" "nucleophagy" 0.438308146590312
-2169 8.67712283037193e-05 3 25 "GO:0044818" "mitotic G2/M transition checkpoint" 0.00089076589350903
-466 0.486902681125147 4 17 "GO:0044827;GO:0044788" "modulation by host of viral process" 0.678638907259599
39 0.953387188603184 3 17 "GO:0045010" "actin nucleation" 0.978717032728435
-506 0.412481673587276 2 20 "GO:0045022;GO:0098927" "vesicle-mediated transport between endosomal compartments" 0.612775348629386
-148 0.796984856471636 3 23 "GO:0045047;GO:0072599" "establishment of protein localization to endoplasmic reticulum" 0.888348051368582
163 0.792291413063232 2 20 "GO:0045048" "protein insertion into ER membrane" 0.887698232437338
562 0.462747526791058 2 13 "GO:0045050" "protein insertion into ER membrane by stop-transfer membrane-anchor sequence" 0.65648323280608
1873 1.45558558670792e-11 4 100 "GO:0045055" "regulated exocytosis" 9.64152167195579e-10
2439 4.02503743778745e-12 3 62 "GO:0045056;GO:0002412" "transcytosis" 3.19932975769277e-10
-609 0.109338088712885 2 53 "GO:0045069;GO:0045070;GO:0048524" "positive regulation of viral process" 0.251513382624579
-896 0.261263176116893 3 12 "GO:0045071" "negative regulation of viral genome replication" 0.462657005701589
8 0.963043611965179 4 246 "GO:0045087;GO:0006955" "immune response" 0.981027948915096
28 0.883964051922062 2 219 "GO:0045088;GO:0002831" "regulation of response to biotic stimulus" 0.939338423394643
154 0.583543502093108 3 98 "GO:0045089" "positive regulation of innate immune response" 0.747453075110183
640 0.385681775606756 2 14 "GO:0045104;GO:0045103" "intermediate filament cytoskeleton organization" 0.590204953824768
-2511 0.00402901933482078 2 10 "GO:0045132" "meiotic chromosome segregation" 0.0203795123444935
10 0.988980780959777 5 14 "GO:0045161" "neuronal ion channel clustering" 0.994466673738677
-1050 7.28004548915544e-05 2 110 "GO:0045165" "cell fate commitment" 0.00078500335468335
508 0.322352167751581 4 29 "GO:0045176" "apical protein localization" 0.529075947306725
113 0.735784498696175 3 68 "GO:0045185" "maintenance of protein location" 0.859746242468902
2979 2.32643323570673e-07 3 23 "GO:0045187;GO:0042749" "regulation of circadian sleep/wake cycle" 5.05635723573135e-06
-2087 0.000292014293596278 5 23 "GO:0045190;GO:0002204;GO:0002312;GO:0002208" "B cell activation involved in immune response" 0.00242502616353685
-139 0.772291121773589 5 33 "GO:0045197;GO:0035088;GO:0061245" "establishment or maintenance of apical/basal cell polarity" 0.877339097298538
86 0.906836359077253 2 14 "GO:0045199;GO:0035090" "maintenance of apical/basal cell polarity" 0.950930550679577
161 0.558002502241725 3 102 "GO:0045216" "cell-cell junction organization" 0.731848748053503
202 0.784427108972234 6 14 "GO:0045217;GO:0034334" "cell-cell junction maintenance" 0.884228613112137
-1211 0.0397746857236819 9 22 "GO:0045292" "mRNA cis splicing, via spliceosome" 0.117715788298459
-475 0.0402018259375756 2 144 "GO:0045321;GO:0001775" "cell activation" 0.118476143811796
252 0.661673967334736 4 23 "GO:0045324" "late endosome to vacuole transport" 0.807845008114534
1695 0.00266071956433548 2 24 "GO:0045332;GO:0034204;GO:0097035" "regulation of membrane lipid distribution" 0.0146286992647852
107 0.847130590511952 3 25 "GO:0045428;GO:0080164" "regulation of nitric oxide metabolic process" 0.916297551634623
667 0.423350191222523 6 11 "GO:0045429;GO:1904407" "positive regulation of nitric oxide metabolic process" 0.62315356189474
1203 0.168183775761686 3 10 "GO:0045433" "male courtship behavior, veined wing generated song production" 0.342022853924715
376 0.487799367805171 2 26 "GO:0045444" "fat cell differentiation" 0.679548242981465
552 0.527073692232022 2 10 "GO:0045448" "mitotic cell cycle, embryonic" 0.710430121363661
-218 0.622765927241647 3 39 "GO:0045451;GO:0019094;GO:0007316;GO:0060811;GO:0060810" "intracellular mRNA localization involved in anterior/posterior axis specification" 0.780721064443315
1931 0.000100308040700277 2 31 "GO:0045454" "cell redox homeostasis" 0.00100742588169015
-336 0.519426371894447 2 28 "GO:0045467" "R7 cell development" 0.705463860196099
92 0.76481745660585 3 81 "GO:0045471" "response to ethanol" 0.871660042719162
-1987 0.0126607983512942 2 12 "GO:0045472;GO:0071362" "response to ether" 0.0499607673947524
690 0.221460671626809 2 24 "GO:0045475" "locomotor rhythm" 0.412938061974385
-1252 0.0897321319809865 2 14 "GO:0045476" "nurse cell apoptotic process" 0.219324322656633
-706 0.375950349660872 3 12 "GO:0045478;GO:0030723" "fusome organization" 0.583654717422277
1280 0.00215180488138546 2 44 "GO:0045494" "photoreceptor cell maintenance" 0.0125236844770175
312 0.622882428296009 2 19 "GO:0045500;GO:0007465" "sevenless signaling pathway" 0.780721064443315
-707 0.337966254609173 5 14 "GO:0045570" "regulation of imaginal disc growth" 0.545480197571979
-1251 0.0547455408072817 5 18 "GO:0045577" "regulation of B cell differentiation" 0.150496140835828
-1471 0.0921459567617998 8 10 "GO:0045579" "positive regulation of B cell differentiation" 0.223543920519554
-486 0.166553576463812 2 62 "GO:0045580;GO:0045619" "regulation of lymphocyte differentiation" 0.339452051078626
14 0.979192255101572 5 26 "GO:0045581;GO:0045620;GO:0050868;GO:1903038" "negative regulation of T cell activation" 0.990167908933494
-1004 0.0691456789546637 5 25 "GO:0045582;GO:0045621" "positive regulation of lymphocyte differentiation" 0.18040544586629
-40 0.771691627088583 5 411 "GO:0045596;GO:0051093" "negative regulation of developmental process" 0.877339097298538
-103 0.493860585322725 2 349 "GO:0045597" "positive regulation of cell differentiation" 0.685588896391128
-42 0.902460920847261 5 64 "GO:0045598" "regulation of fat cell differentiation" 0.949951668976324
85 0.871015192385584 2 28 "GO:0045599" "negative regulation of fat cell differentiation" 0.931269894395348
-232 0.634975060787655 3 32 "GO:0045600" "positive regulation of fat cell differentiation" 0.792508128807203
-96 0.882656119995838 2 18 "GO:0045604;GO:0045682" "regulation of epidermis development" 0.938665644429825
940 0.258978677740895 2 11 "GO:0045610" "regulation of hemocyte differentiation" 0.459782183455756
-462 0.546052096522491 5 13 "GO:0045616" "regulation of keratinocyte differentiation" 0.722700729079719
-147 0.802388777350665 2 22 "GO:0045622;GO:0043370;GO:2000514" "regulation of CD4-positive, alpha-beta T cell differentiation" 0.891325239542465
-627 0.379438976619662 5 15 "GO:0045623;GO:0043371;GO:0046639;GO:2000515;GO:0046636" "negative regulation of alpha-beta T cell activation" 0.585203192701756
273 0.732177299601982 10 12 "GO:0045629;GO:0002829;GO:0045628" "negative regulation of type 2 immune response" 0.858010635001143
-409 0.161849471533082 2 90 "GO:0045637" "regulation of myeloid cell differentiation" 0.332790265931289
-801 0.0821070644476912 4 36 "GO:0045638" "negative regulation of myeloid cell differentiation" 0.205600227986928
10 0.979264858122469 3 47 "GO:0045639" "positive regulation of myeloid cell differentiation" 0.990167908933494
-1380 0.0036021145572662 4 34 "GO:0045648;GO:0045646" "regulation of erythrocyte differentiation" 0.0186960498102884
-717 0.348973871558828 5 13 "GO:0045652" "regulation of megakaryocyte differentiation" 0.555403495810446
-144 0.845050453282516 2 14 "GO:0045661" "regulation of myoblast differentiation" 0.915114971207458
183 0.484551960119048 2 113 "GO:0045664" "regulation of neuron differentiation" 0.675701029098342
-425 0.399315446581453 2 30 "GO:0045665" "negative regulation of neuron differentiation" 0.600187590315701
-1478 0.00114514128920745 3 37 "GO:0045666" "positive regulation of neuron differentiation" 0.0074444706022783
165 0.673870040089791 2 50 "GO:0045667" "regulation of osteoblast differentiation" 0.815444302535798
978 0.144162459159402 2 17 "GO:0045668" "negative regulation of osteoblast differentiation" 0.307561320077804
88 0.894989200140715 3 17 "GO:0045669" "positive regulation of osteoblast differentiation" 0.946714811707783
1039 0.0552224398332844 4 26 "GO:0045670" "regulation of osteoclast differentiation" 0.151657282938003
3011 0.00015853285322063 6 12 "GO:0045672" "positive regulation of osteoclast differentiation" 0.00145572701050156
-790 0.190265254245732 2 21 "GO:0045685" "regulation of glial cell differentiation" 0.377189467229125
-251 0.75290882855955 3 12 "GO:0045686" "negative regulation of glial cell differentiation" 0.866967036859548
-911 0.253262384670171 7 12 "GO:0045717;GO:0045922" "negative regulation of fatty acid biosynthetic process" 0.451940958404372
1049 0.170765797455734 6 13 "GO:0045721" "negative regulation of gluconeogenesis" 0.345757240554477
-1957 0.00606597011178759 4 15 "GO:0045722" "positive regulation of gluconeogenesis" 0.0283146457231427
-309 0.654450613945174 3 16 "GO:0045724" "positive regulation of cilium assembly" 0.805330109721232
-505 0.0239597703081938 2 155 "GO:0045727;GO:0034250" "positive regulation of amide metabolic process" 0.0800985787183228
-223 0.370384890771117 2 125 "GO:0045732" "positive regulation of protein catabolic process" 0.578557420620577
-1222 0.0866162777770931 5 15 "GO:0045736;GO:1904030" "negative regulation of cyclin-dependent protein kinase activity" 0.214382993572841
-639 0.442525710044432 7 11 "GO:0045737;GO:1904031" "positive regulation of cyclin-dependent protein kinase activity" 0.638540728912661
-2147 3.01675861714668e-08 2 51 "GO:0045739" "positive regulation of DNA repair" 8.2280612479432e-07
-542 0.432738424950412 7 16 "GO:0045740" "positive regulation of DNA replication" 0.632289022170192
-230 0.676822583890715 2 25 "GO:0045742;GO:1901186" "positive regulation of ERBB signaling pathway" 0.817594628043408
-1137 0.0243130244644468 2 30 "GO:0045746" "negative regulation of Notch signaling pathway" 0.0808575623607542
-455 0.375589286175596 2 29 "GO:0045747" "positive regulation of Notch signaling pathway" 0.583654717422277
167 0.808607794534129 2 16 "GO:0045752;GO:0008592" "regulation of Toll signaling pathway" 0.894051920271018
2011 0.00268763899193499 2 17 "GO:0045762;GO:0031281;GO:0045761;GO:0051349;GO:0031279" "regulation of adenylate cyclase activity" 0.0147047062403022
-73 0.794294592609946 2 97 "GO:0045765;GO:1901342" "regulation of vasculature development" 0.888190302296506
-672 0.0718650355049739 3 55 "GO:0045766;GO:1904018" "positive regulation of angiogenesis" 0.18632668105763
-263 0.662555843747861 5 21 "GO:0045773" "positive regulation of axon extension" 0.808434367239715
383 0.591097406864971 2 15 "GO:0045778" "positive regulation of ossification" 0.752945506363713
1156 0.0940636723560976 3 16 "GO:0045780;GO:0045124;GO:0046850;GO:0034103" "regulation of tissue remodeling" 0.226023704265466
-222 0.419825838324934 2 102 "GO:0045785" "positive regulation of cell adhesion" 0.618948321261243
-994 1.65355021271519e-07 2 216 "GO:0045786;GO:0010948" "negative regulation of cell cycle" 3.73998105022249e-06
-659 0.355453072651009 6 15 "GO:0045792" "negative regulation of cell size" 0.56370824826968
-200 0.663626300285592 2 36 "GO:0045793" "positive regulation of cell size" 0.809030835843347
438 0.501139151537294 2 18 "GO:0045806" "negative regulation of endocytosis" 0.691552142647198
-1681 8.16382980562122e-05 2 42 "GO:0045814" "negative regulation of gene expression, epigenetic" 0.000857048095065594
-462 0.561951935921394 2 12 "GO:0045815" "transcription initiation-coupled chromatin remodeling" 0.733622846425771
-228 0.794441612000353 2 10 "GO:0045820" "negative regulation of glycolytic process" 0.888190302296506
-774 0.331389129025676 3 12 "GO:0045821" "positive regulation of glycolytic process" 0.538822067182601
-681 0.119295874754069 6 40 "GO:0045824" "negative regulation of innate immune response" 0.267862085202437
-2109 0.015726234105664 6 10 "GO:0045830;GO:0002891;GO:0002714" "positive regulation of immunoglobulin mediated immune response" 0.0585681168433163
-114 0.789386148983175 5 42 "GO:0045833" "negative regulation of lipid metabolic process" 0.886367767773443
-211 0.760047198266414 2 16 "GO:0045838" "positive regulation of membrane potential" 0.869973843260836
-1057 0.0280591638483987 2 33 "GO:0045839;GO:0051784;GO:0033047" "negative regulation of nuclear division" 0.0900352869968226
-431 0.435212254334792 2 25 "GO:0045842;GO:0045840;GO:1901970;GO:1902101;GO:0051785;GO:1905820" "positive regulation of nuclear division" 0.633906016523242
-386 0.0104951682900027 6 348 "GO:0045859;GO:0043549;GO:0051338" "regulation of transferase activity" 0.0435784450489366
-306 0.14853996287421 6 173 "GO:0045860;GO:0033674" "positive regulation of kinase activity" 0.313534276719311
-309 0.251535978253151 3 106 "GO:0045861" "negative regulation of proteolysis" 0.449148325738297
-93 0.654956927842148 2 181 "GO:0045862" "positive regulation of proteolysis" 0.805330109721232
698 0.448440320296473 3 9 "GO:0045874;GO:0045501" "regulation of sevenless signaling pathway" 0.643763790880153
549 0.188090221777159 4 44 "GO:0045879" "negative regulation of smoothened signaling pathway" 0.373228956479355
-51 0.918609766499366 2 31 "GO:0045880" "positive regulation of smoothened signaling pathway" 0.957860708546191
-177 0.743803604919822 4 26 "GO:0045886;GO:0051964;GO:1904397;GO:1905809" "negative regulation of synapse assembly" 0.863138623917993
164 0.718210187724167 2 37 "GO:0045887;GO:0051965;GO:1904398" "positive regulation of synapse assembly" 0.847182678549874
-332 0.665003914449877 3 13 "GO:0045898" "regulation of RNA polymerase II transcription preinitiation complex assembly" 0.809462294475322
-1581 0.00352718077362458 2 26 "GO:0045910" "negative regulation of DNA recombination" 0.0183413400228478
-1809 0.000269576866997193 2 31 "GO:0045911" "positive regulation of DNA recombination" 0.00226574877337218
179 0.710198353247834 4 33 "GO:0045912" "negative regulation of carbohydrate metabolic process" 0.840753965419351
-1065 0.0191684205586895 2 37 "GO:0045913" "positive regulation of carbohydrate metabolic process" 0.0676732817186221
414 0.368480964890035 2 36 "GO:0045921" "positive regulation of exocytosis" 0.576554580609717
-110 0.881160826856664 3 14 "GO:0045923" "positive regulation of fatty acid metabolic process" 0.937433812740053
1094 0.102587022084077 3 17 "GO:0045924;GO:0060180" "female mating behavior" 0.240638360402953
-204 0.350466831926269 2 162 "GO:0045926" "negative regulation of growth" 0.557142129382217
-229 0.310930222168235 3 151 "GO:0045927;GO:0048639" "positive regulation of growth" 0.515499331389767
1260 0.0999046662234221 3 13 "GO:0045933" "positive regulation of muscle contraction" 0.235737728103105
-336 0.0872669674831808 6 202 "GO:0045936;GO:0010563;GO:0001933;GO:0042326" "negative regulation of phosphorus metabolic process" 0.215609861046367
-1197 0.104826070311581 3 14 "GO:0045943" "positive regulation of transcription by RNA polymerase I" 0.244858209577513
-91 0.905811291800509 3 13 "GO:0045947" "negative regulation of translational initiation" 0.950471498011895
-1282 0.0179837195606167 4 26 "GO:0045948" "positive regulation of translational initiation" 0.0648740036932823
1 0.997467648410778 2 58 "GO:0045995" "regulation of embryonic development" 0.997977916687445
1557 0.00340957494660685 2 27 "GO:0046033" "AMP metabolic process" 0.0179701749606809
1468 0.000151206239674388 3 51 "GO:0046034" "ATP metabolic process" 0.00141396521313784
-30 0.972333060821297 2 10 "GO:0046037" "GMP metabolic process" 0.986714053058994
-389 0.518374549699482 2 21 "GO:0046039" "GTP metabolic process" 0.704847505994115
-428 0.607342944558987 5 11 "GO:0046049;GO:0009173" "pyrimidine ribonucleoside monophosphate metabolic process" 0.768362015353844
2310 0.00119999226744447 2 15 "GO:0046058" "cAMP metabolic process" 0.00774565774485038
2611 0.00105279136535053 2 12 "GO:0046068" "cGMP metabolic process" 0.00699013264535841
-45 0.943642394741204 5 19 "GO:0046112" "nucleobase biosynthetic process" 0.973021920745007
2244 0.00236261864558315 2 14 "GO:0046128;GO:0009119;GO:0042278" "ribonucleoside metabolic process" 0.013413887902066
1053 0.0242300453226836 2 35 "GO:0046148" "pigment biosynthetic process" 0.0808249233665537
1140 0.171070858498298 4 11 "GO:0046164" "alcohol catabolic process" 0.346123002430738
423 0.41806197946981 2 28 "GO:0046173" "polyol biosynthetic process" 0.617001817976133
1345 0.0446186289075253 5 17 "GO:0046189" "phenol-containing compound biosynthetic process" 0.129166519896707
522 0.530647049489558 2 11 "GO:0046320" "regulation of fatty acid oxidation" 0.712918647718923
-405 0.406995720991063 3 32 "GO:0046324;GO:0010827" "regulation of glucose transmembrane transport" 0.607762799676402
-769 0.181983502132478 3 23 "GO:0046326;GO:0010828" "positive regulation of glucose transmembrane transport" 0.363629225970916
-477 0.0951535342083318 3 94 "GO:0046328;GO:0032872;GO:0070302" "regulation of stress-activated protein kinase signaling cascade" 0.227615762826809
-388 0.457571561046139 2 28 "GO:0046329;GO:0032873;GO:0070303" "negative regulation of stress-activated MAPK cascade" 0.651395754266607
-617 0.114763673039061 5 50 "GO:0046330;GO:0032874;GO:0070304" "positive regulation of stress-activated protein kinase signaling cascade" 0.259993923774159
13 0.982284206367641 6 21 "GO:0046337" "phosphatidylethanolamine metabolic process" 0.991076864926346
-451 0.387982189069125 3 28 "GO:0046339" "diacylglycerol metabolic process" 0.590657815616872
1097 0.208923233401921 2 10 "GO:0046349" "amino sugar biosynthetic process" 0.400568184234421
1114 1.67040554396347e-06 3 143 "GO:0046394;GO:0016053" "carboxylic acid biosynthetic process" 2.95763686064755e-05
1851 3.80387135033025e-24 5 234 "GO:0046395;GO:0016054;GO:0044282" "small molecule catabolic process" 1.51176715665982e-21
21 0.972245417206187 4 21 "GO:0046425;GO:1904892" "regulation of receptor signaling pathway via JAK-STAT" 0.986714053058994
-523 0.529859085968382 4 11 "GO:0046426;GO:1904893" "negative regulation of receptor signaling pathway via STAT" 0.71279882841588
414 0.170749401699554 2 84 "GO:0046434" "organophosphate catabolic process" 0.345757240554477
1080 0.129793203817051 2 15 "GO:0046456" "icosanoid biosynthetic process" 0.284991865050541
-623 0.382186857487434 2 15 "GO:0046462;GO:0046464;GO:0046461" "monoacylglycerol metabolic process" 0.58687138158893
1198 0.0128229320346192 2 33 "GO:0046466;GO:0030149" "membrane lipid catabolic process" 0.050451627147228
