"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
50 0.949691907356444 4 13 "GO:0036335" "intestinal stem cell homeostasis" 0.976027313989849
-510 0.486076015109281 7 15 "GO:0036388" "pre-replicative complex assembly" 0.692293806611622
-399 0.640443455996695 4 11 "GO:0036444" "calcium import into the mitochondrion" 0.814665107505317
301 0.444448441731141 2 52 "GO:0036503" "ERAD pathway" 0.657587675943093
-98 0.913085317585194 3 10 "GO:0036508;GO:0036507" "protein demannosylation" 0.963811272466189
649 0.44728106830474 2 11 "GO:0038061" "non-canonical NF-kappaB signal transduction" 0.658723027866981
-279 0.636317722409506 2 23 "GO:0038095;GO:0038093" "Fc receptor signaling pathway" 0.812229060347118
-481 0.471279191445433 5 18 "GO:0038179;GO:0038180" "neurotrophin signaling pathway" 0.677867330161239
221 0.714045572530449 2 22 "GO:0039531" "regulation of cytoplasmic pattern recognition receptor signaling pathway" 0.857399067396791
-768 0.391304531775896 3 10 "GO:0039535" "regulation of RIG-I signaling pathway" 0.613917181839881
-18 0.967731774871665 3 42 "GO:0040003;GO:0042335" "cuticle development" 0.984826505344991
-388 0.00636621628812693 2 413 "GO:0040008" "regulation of growth" 0.0489111739209752
495 0.0100096100385881 1 222 "GO:0040011" "locomotion" 0.0677276889446645
-356 0.421213936801454 2 41 "GO:0040014" "regulation of multicellular organism growth" 0.6395700500256
-441 0.497502694638716 2 19 "GO:0040018" "positive regulation of multicellular organism growth" 0.70345144104776
671 0.453755885087629 2 10 "GO:0040020" "regulation of meiotic nuclear division" 0.66309171867187
-1354 1.82024788715869e-05 5 81 "GO:0040029" "epigenetic regulation of gene expression" 0.000643935990564108
-1059 0.13471144795551 2 16 "GO:0040034" "regulation of development, heterochronic" 0.337983024104452
1165 0.123819048714933 2 14 "GO:0040036" "regulation of fibroblast growth factor receptor signaling pathway" 0.319696724141016
1843 0.0508530485733809 3 9 "GO:0040037" "negative regulation of fibroblast growth factor receptor signaling pathway" 0.184358558446976
496 0.346475562477917 3 29 "GO:0042026" "protein refolding" 0.57813903450553
428 0.416366384958844 2 29 "GO:0042044;GO:0070633" "fluid transport" 0.636598002510889
-686 0.117198466194353 2 42 "GO:0042051" "compound eye photoreceptor development" 0.308586496392565
988 0.247201865012393 5 11 "GO:0042052" "rhabdomere development" 0.478373574955723
583 0.0860876048810687 3 70 "GO:0042058;GO:1901184" "regulation of ERBB signaling pathway" 0.260190149080842
758 0.0870298038979188 2 41 "GO:0042059;GO:1901185" "negative regulation of ERBB signaling pathway" 0.261920906635456
2069 0.0010941694358905 4 20 "GO:0042073" "intraciliary transport" 0.0141642481769387
-884 0.0825392427164948 3 31 "GO:0042110" "T cell activation" 0.252153828772912
-885 0.0274990051763997 4 50 "GO:0042113" "B cell activation" 0.126970162337285
132 0.866579587373211 2 13 "GO:0042129" "regulation of T cell proliferation" 0.937414838133308
-1045 0.0198437982309009 3 40 "GO:0042147" "retrograde transport, endosome to Golgi" 0.103987371505738
222 0.607371804694063 2 43 "GO:0042149" "cellular response to glucose starvation" 0.789499801149779
166 0.741207788066113 4 32 "GO:0042159;GO:0042157;GO:0007625;GO:0006907;GO:0032429;GO:0007035;GO:0035751;GO:0048549;GO:0048548;GO:0007042;GO:0002084;GO:0098734" "lipoprotein metabolic process" 0.870113490338481
1471 0.0128136744047201 2 23 "GO:0042168;GO:0006779;GO:0033014" "heme metabolic process" 0.0794755326874529
-732 0.000181122594345383 2 214 "GO:0042176" "regulation of protein catabolic process" 0.00391971416006993
-775 0.0302052695593379 3 63 "GO:0042177" "negative regulation of protein catabolic process" 0.135556898227454
170 0.750674899669926 2 28 "GO:0042180" "cellular ketone metabolic process" 0.874761257178855
463 0.487695585998575 2 18 "GO:0042219" "cellular modified amino acid catabolic process" 0.693041095892712
210 0.671043621012971 3 33 "GO:0042220" "response to cocaine" 0.832563967427472
-891 0.194616501724872 3 17 "GO:0042246" "tissue regeneration" 0.41546519758284
-2002 0.014367893827457 2 12 "GO:0042254" "ribosome biogenesis" 0.0843380301876987
716 0.381244209082417 4 12 "GO:0042255" "ribosome assembly" 0.605844917460007
-577 0.499599867261659 3 11 "GO:0042273" "ribosomal large subunit biogenesis" 0.704243124624208
-823 0.163450852747776 2 23 "GO:0042276" "error-prone translesion synthesis" 0.377422826337692
-1035 0.0736765747148579 3 24 "GO:0042304" "regulation of fatty acid biosynthetic process" 0.234952856374153
50 0.907520268423606 2 43 "GO:0042306" "regulation of protein import into nucleus" 0.960554935891637
318 0.643698226195041 2 17 "GO:0042308" "negative regulation of protein import into nucleus" 0.81591040719399
307 0.265256357751047 2 107 "GO:0042330" "taxis" 0.497389702575621
1541 0.0418137936162829 3 14 "GO:0042331;GO:0009453" "energy taxis" 0.162998316577298
-416 0.48137099160804 3 23 "GO:0042332;GO:0009629" "gravitaxis" 0.687750273375153
2899 0.000392570462924756 3 12 "GO:0042381" "hemolymph coagulation" 0.00686998310118323
1078 7.41094511206893e-08 3 204 "GO:0042391" "regulation of membrane potential" 7.00334313090514e-06
62 0.922673335851777 6 20 "GO:0042401;GO:0009309" "biogenic amine biosynthetic process" 0.964702006506413
-1049 0.219509329006684 4 11 "GO:0042402;GO:0009310" "cellular biogenic amine catabolic process" 0.447254033307467
-985 0.15152396128825 2 17 "GO:0042407" "cristae formation" 0.365201304665902
821 0.106818829305484 7 31 "GO:0042417;GO:0006584;GO:0009712" "catecholamine metabolic process" 0.29225318883988
1876 0.0131933279795351 2 14 "GO:0042430" "indole-containing compound metabolic process" 0.0800922587194476
895 0.0137817941210708 2 61 "GO:0042440" "pigment metabolic process" 0.0825121528522437
950 0.0101533323319253 2 59 "GO:0042445" "hormone metabolic process" 0.0681274785144823
1943 0.00608894824851771 2 16 "GO:0042446" "hormone biosynthetic process" 0.0476855477473694
-728 0.393719272820785 3 11 "GO:0042447;GO:0010815" "hormone catabolic process" 0.616681844445815
-771 0.0242162039922541 2 69 "GO:0042462;GO:0042461" "photoreceptor cell development" 0.117355450116308
-1015 0.165063024011899 2 15 "GO:0042472" "inner ear morphogenesis" 0.378603295367098
457 0.46038213260676 2 21 "GO:0042475;GO:0042476" "odontogenesis" 0.668737482509136
731 0.352456452111308 2 13 "GO:0042537" "benzene-containing compound metabolic process" 0.583436302702471
99 0.809759876270234 2 48 "GO:0042542" "response to hydrogen peroxide" 0.905480236826708
-898 0.0300761691652871 4 47 "GO:0042551" "neuron maturation" 0.135511667479046
-107 0.831500316684647 4 32 "GO:0042552" "myelination" 0.917953036526859
-22 0.971337976676754 2 22 "GO:0042558;GO:0006760" "pteridine-containing compound metabolic process" 0.986261143535474
-298 0.274680790899533 3 109 "GO:0042593;GO:0033500" "carbohydrate homeostasis" 0.504352358937938
1241 0.00118167022927326 4 55 "GO:0042632;GO:0055092" "sterol homeostasis" 0.0147392153144804
-265 0.586512557952399 2 34 "GO:0042659;GO:0010453" "regulation of cell fate commitment" 0.772445116682952
1231 0.132317364018554 3 12 "GO:0042661;GO:1905770" "regulation of mesodermal cell differentiation" 0.334928327671965
-996 0.115783759542482 4 20 "GO:0042675" "compound eye cone cell differentiation" 0.308255721219012
345 0.112483069070987 2 173 "GO:0042692;GO:0060361;GO:0031033;GO:0043519;GO:0007427;GO:0071689;GO:0007527;GO:0043520" "muscle cell differentiation" 0.303126901916586
926 0.205476757831987 2 15 "GO:0042733" "embryonic digit morphogenesis" 0.429591894139884
834 0.000299174385964562 2 153 "GO:0042742;GO:0009617" "response to bacterium" 0.00557999594874693
2475 6.7781716171522e-11 2 56 "GO:0042744;GO:0042743" "hydrogen peroxide metabolic process" 1.28107443564177e-08
-12 0.966016109783782 2 103 "GO:0042752" "regulation of circadian rhythm" 0.984174790956599
1638 0.00558585667946156 2 23 "GO:0042753;GO:0045938" "positive regulation of circadian rhythm" 0.0446081793979536
280 0.722015819442192 4 13 "GO:0042755" "eating behavior" 0.862585271015008
-1635 0.00682220482385221 -1 22 "GO:0042766" "obsolete nucleosome mobilization" 0.0515758684683227
-816 0.318249608698607 -1 12 "GO:0042769" "obsolete DNA damage response, detection of DNA damage" 0.551153109749878
-1658 0.0347878388148981 7 13 "GO:0042771" "intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator" 0.147846126662866
-1326 0.120371284384812 4 11 "GO:0042795;GO:0009301" "snRNA transcription" 0.312216460412573
967 0.0101286581241136 3 57 "GO:0042886" "amide transport" 0.0681274785144823
-494 0.580949709662674 2 10 "GO:0042908" "xenobiotic transport" 0.769982434265395
1063 0.160399203128596 2 14 "GO:0042940" "D-amino acid transport" 0.374881896842184
687 0.347766796547517 3 15 "GO:0042982;GO:0042987" "amyloid precursor protein metabolic process" 0.578930633125197
581 0.477143863564269 3 12 "GO:0042994" "cytoplasmic sequestering of transcription factor" 0.684566221257441
-364 0.350917912907799 4 53 "GO:0043001;GO:0006893;GO:0061951" "establishment of protein localization to plasma membrane" 0.581784960873456
649 0.282778077388394 2 22 "GO:0043010" "camera-type eye development" 0.511599138095786
1459 0.0874840726285374 2 11 "GO:0043030" "regulation of macrophage activation" 0.262730239302864
689 0.0369528512180821 4 74 "GO:0043043;GO:0006412" "peptide biosynthetic process" 0.152936252851478
790 0.249980405586357 -1 17 "GO:0043046" "obsolete DNA methylation involved in gamete generation" 0.481123183867836
-26 0.881071762452915 3 281 "GO:0043065;GO:0043068" "positive regulation of programmed cell death" 0.946509453032972
107 0.445835226593779 5 428 "GO:0043066;GO:0043069" "negative regulation of programmed cell death" 0.657960888804458
-301 0.0239552150660704 2 474 "GO:0043085" "positive regulation of catalytic activity" 0.117091439159154
120 0.523758818563785 2 230 "GO:0043086" "negative regulation of catalytic activity" 0.724320122257722
-532 0.0183209584395972 2 160 "GO:0043087;GO:0043547" "regulation of GTPase activity" 0.09950175704264
925 0.0649645215859286 3 32 "GO:0043094" "cellular metabolic compound salvage" 0.216167158094023
774 0.171891509348677 2 25 "GO:0043112" "receptor metabolic process" 0.38897245556824
-536 0.249944547137064 2 37 "GO:0043113" "receptor clustering" 0.481123183867836
849 0.280078852871149 4 13 "GO:0043114" "regulation of vascular permeability" 0.509310676566105
21 0.95006924577759 3 72 "GO:0043122" "regulation of canonical NF-kappaB signal transduction" 0.976027313989849
84 0.870455344951412 4 30 "GO:0043123" "positive regulation of canonical NF-kappaB signal transduction" 0.93794789165232
-655 0.278073973163287 2 22 "GO:0043124" "negative regulation of canonical NF-kappaB signal transduction" 0.507071133004363
-699 0.339118152367867 6 15 "GO:0043137" "DNA replication, removal of RNA primer" 0.57056377564564
339 0.542143793952973 4 26 "GO:0043153;GO:0009648;GO:0009649" "photoperiodism" 0.740355325557167
-336 0.0123425633468096 3 466 "GO:0043161;GO:0006511;GO:0010498;GO:0019941;GO:0030163;GO:0051603;GO:0043632" "proteolysis involved in protein catabolic process" 0.0779667434539986
65 0.922417044404782 2 18 "GO:0043171" "peptide catabolic process" 0.964702006506413
1227 0.0471724197121266 2 21 "GO:0043173" "nucleotide salvage" 0.176197377976125
366 0.225215304431859 2 89 "GO:0043200;GO:0001101" "response to acid chemical" 0.454761672410484
-1104 0.217727828414755 3 10 "GO:0043201" "response to leucine" 0.445352376302908
-207 0.770215449938128 6 16 "GO:0043217" "myelin maintenance" 0.883127854958948
-863 0.135790647540992 3 24 "GO:0043243" "positive regulation of protein-containing complex disassembly" 0.340076400864587
-670 0.046995761400531 2 71 "GO:0043244" "regulation of protein-containing complex disassembly" 0.176001299300536
-491 0.583479430062978 3 10 "GO:0043248" "proteasome assembly" 0.770453742071981
-78 0.647015116793521 2 285 "GO:0043254" "regulation of protein-containing complex assembly" 0.818148017890112
635 0.47850708317807 2 10 "GO:0043276" "anoikis" 0.685779634375124
368 0.626573512134007 3 14 "GO:0043277" "apoptotic cell clearance" 0.805594515600866
338 0.385622425728097 2 53 "GO:0043279" "response to alkaloid" 0.608030910422222
-339 0.308671924608752 6 73 "GO:0043280;GO:2001056;GO:0010950;GO:0010952" "positive regulation of peptidase activity" 0.541659041277558
288 0.260073454090051 2 124 "GO:0043281;GO:2000116;GO:0052548;GO:0052547" "regulation of peptidase activity" 0.493512879749193
73 0.847236797971836 2 56 "GO:0043312;GO:0043299" "leukocyte degranulation" 0.924525143283355
-451 0.383390417786064 3 30 "GO:0043388" "positive regulation of DNA binding" 0.607146641104296
-922 0.0911217020564301 5 27 "GO:0043392" "negative regulation of DNA binding" 0.268026123009772
-233 0.444188009948928 2 87 "GO:0043393" "regulation of protein binding" 0.657587675943093
257 0.533936639729702 2 47 "GO:0043405" "regulation of MAP kinase activity" 0.733031657933997
49 0.935424341500626 8 22 "GO:0043406" "positive regulation of MAP kinase activity" 0.971758156157667
472 0.434889904568577 2 22 "GO:0043407" "negative regulation of MAP kinase activity" 0.649243222460198
-60 0.757892817455775 2 216 "GO:0043408" "regulation of MAPK cascade" 0.875917707903433
32 0.916585080419121 4 84 "GO:0043409" "negative regulation of MAPK cascade" 0.964557796209431
-228 0.373510289320769 4 124 "GO:0043410" "positive regulation of MAPK cascade" 0.599265234988331
-502 0.00286922850609447 3 291 "GO:0043414;GO:0032259" "methylation" 0.0283423791455673
-446 0.157612804985515 6 81 "GO:0043433" "negative regulation of DNA-binding transcription factor activity" 0.371123174529846
-165 0.450238141687243 3 170 "GO:0043434;GO:1901652" "response to peptide" 0.660340657523914
-1129 0.0184782204354766 2 35 "GO:0043462" "regulation of ATP-dependent activity" 0.0999728147606415
-540 0.0655391207433145 2 94 "GO:0043467" "regulation of generation of precursor metabolites and energy" 0.217032988702111
373 0.463380275754917 1 31 "GO:0043473" "pigmentation" 0.67058860733292
1407 0.0995130350298213 2 11 "GO:0043485" "endosome to pigment granule transport" 0.280995472419864
-2633 0.000505386075851612 -1 14 "GO:0043486" "obsolete histone exchange" 0.00833005537813558
-1196 1.30988415788619e-06 2 133 "GO:0043488;GO:0043487;GO:0061013" "regulation of mRNA catabolic process" 7.14138766847567e-05
-1413 0.0109985962505697 5 26 "GO:0043491" "phosphatidylinositol 3-kinase/protein kinase B signal transduction" 0.0713524493601032
267 0.65160077716159 2 23 "GO:0043506" "regulation of JUN kinase activity" 0.822479164404768
30 0.968307321039308 2 14 "GO:0043507" "positive regulation of JUN kinase activity" 0.984984303963559
-57 0.918907775050696 2 26 "GO:0043516" "regulation of DNA damage response, signal transduction by p53 class mediator" 0.964702006506413
867 0.358582159773387 5 9 "GO:0043517" "positive regulation of DNA damage response, signal transduction by p53 class mediator" 0.586940198012443
-1189 0.116145656765605 3 14 "GO:0043518" "negative regulation of DNA damage response, signal transduction by p53 class mediator" 0.308255721219012
-430 0.0937757017831022 2 123 "GO:0043524;GO:0043523" "regulation of neuron apoptotic process" 0.27183447296022
-646 0.219780892427633 4 29 "GO:0043525" "positive regulation of neuron apoptotic process" 0.447292771021062
-1058 0.037745960739143 3 31 "GO:0043535" "regulation of blood vessel endothelial cell migration" 0.154708781740097
-586 0.438550705032681 2 14 "GO:0043536" "positive regulation of blood vessel endothelial cell migration" 0.652989101243514
-1138 0.0977515928369553 2 17 "GO:0043537;GO:0010596" "negative regulation of endothelial cell migration" 0.277681127948666
526 0.353838858946885 2 25 "GO:0043542" "endothelial cell migration" 0.584412381596565
-621 0.380446010025466 -1 16 "GO:0043552" "obsolete positive regulation of phosphatidylinositol 3-kinase activity" 0.605383350081139
193 0.785328651887029 2 16 "GO:0043558;GO:0043555" "regulation of translation in response to stress" 0.890203509411766
-327 0.715445625388428 2 10 "GO:0043567" "regulation of insulin-like growth factor receptor signaling pathway" 0.857873969910076
912 0.1842060363718 3 17 "GO:0043588" "skin development" 0.401358637998983
697 1.20663623570017e-05 2 327 "GO:0043603" "amide metabolic process" 0.000462272125433781
644 0.00691361194013448 3 143 "GO:0043604" "amide biosynthetic process" 0.0519896282500829
1155 0.0838001540436528 2 18 "GO:0043605" "amide catabolic process" 0.254960793118015
-389 0.460449935046855 2 29 "GO:0043618;GO:0043620" "regulation of DNA-templated transcription in response to stress" 0.668737482509136
595 0.266725101260414 4 28 "GO:0043627" "response to estrogen" 0.498132847215595
447 0.584646940898546 2 12 "GO:0043647" "inositol phosphate metabolic process" 0.770947894324809
1199 0.000283014581264706 2 74 "GO:0043648" "dicarboxylic acid metabolic process" 0.00544157683548584
3256 8.54331803907629e-06 2 15 "GO:0043650" "dicarboxylic acid biosynthetic process" 0.000351018936822917
-379 0.642974366154055 2 12 "GO:0043652" "engulfment of apoptotic cell" 0.815607840458151
-620 0.202631759219676 2 34 "GO:0043666" "regulation of phosphoprotein phosphatase activity" 0.427108577983481
625 0.312223025500963 2 21 "GO:0043949" "regulation of cAMP-mediated signaling" 0.545380128177549
-357 0.398043808131476 2 45 "GO:0043954;GO:0034331" "cellular component maintenance" 0.620819113798004
-943 0.0293487168053131 8 43 "GO:0043966" "histone H3 acetylation" 0.1331257794289
-865 0.0173125447391409 2 61 "GO:0043967" "histone H4 acetylation" 0.095861453780204
-1089 0.0420698602950705 2 28 "GO:0043968" "histone H2A acetylation" 0.163605012258608
-1620 0.0391898651910426 3 13 "GO:0043982" "histone H4-K8 acetylation" 0.158266763271518
-1494 0.00980330925492801 4 24 "GO:0043984;GO:0043981" "histone H4-K16 acetylation" 0.0674572372274779
-1273 0.0220531764398281 3 26 "GO:0044030" "regulation of DNA methylation" 0.110852402849136
628 0.0005880570037587 3 246 "GO:0044057" "regulation of system process" 0.00926189780919952
-182 0.7974507576589 4 16 "GO:0044058" "regulation of digestive system process" 0.897288105445176
1771 0.00798931001115376 2 18 "GO:0044062" "regulation of excretion" 0.0579276058353476
1780 0.0187112069124129 2 14 "GO:0044070" "regulation of monoatomic anion transport" 0.100439941362397
-418 0.0178877972463603 2 264 "GO:0044089" "positive regulation of cellular component biogenesis" 0.0978994308753503
-78 0.593403413842259 2 388 "GO:0044092" "negative regulation of molecular function" 0.777595113781894
-249 0.781325730768926 9 10 "GO:0044154" "histone H3-K14 acetylation" 0.888154950573338
748 0.00265260150821659 3 131 "GO:0044242" "cellular lipid catabolic process" 0.0270508103445828
203 0.516097849758052 4 83 "GO:0044272" "sulfur compound biosynthetic process" 0.719693755073329
-999 0.158463368736822 2 16 "GO:0044273" "sulfur compound catabolic process" 0.372507172776858
603 0.00104119913801836 2 243 "GO:0044283" "small molecule biosynthetic process" 0.013665738686491
-919 0.242019524258716 2 13 "GO:0044321" "response to leptin" 0.472538120711749
178 0.813962540775517 4 14 "GO:0044331" "cell-cell adhesion mediated by cadherin" 0.907782770691814
-1796 0.00190373183521417 3 24 "GO:0044344;GO:0071774" "response to fibroblast growth factor" 0.0205995410413442
-349 0.333677647521969 2 62 "GO:0044403" "biological process involved in symbiotic interaction" 0.566452772889091
-628 0.360556097940742 5 17 "GO:0044539;GO:0140354" "long-chain fatty acid import into cell" 0.589054250885168
-73 0.923710003759279 2 14 "GO:0044550" "secondary metabolite biosynthetic process" 0.964892358385245
388 0.583941953272702 2 16 "GO:0044648;GO:0097692" "histone H3-K4 monomethylation" 0.770705510953496
1360 0.0477883873308117 2 17 "GO:0044703;GO:0007565;GO:0044706" "multi-organism reproductive process" 0.177098141284773
-1107 0.00965484723830979 2 44 "GO:0044743;GO:0065002;GO:0071806" "protein transmembrane transport" 0.0667597363917275
-303 0.180669514174348 3 159 "GO:0044772;GO:0044770" "cell cycle phase transition" 0.397978300453983
-850 0.0323748067689977 6 51 "GO:0044773;GO:0044774" "mitotic DNA integrity checkpoint signaling" 0.141203964907859
-880 0.302848301625867 5 11 "GO:0044804" "nucleophagy" 0.536016108134838
-1135 0.0412218194812316 3 26 "GO:0044818" "mitotic G2/M transition checkpoint" 0.162085795047561
-878 0.201459595977092 2 17 "GO:0044827;GO:0044788" "modulation by host of viral process" 0.424953835264178
-216 0.740063875948643 6 19 "GO:0045010" "actin nucleation" 0.870036582107842
-133 0.830150930022511 3 21 "GO:0045022;GO:0098927" "vesicle-mediated transport between endosomal compartments" 0.917953036526859
-504 0.521276556724803 2 13 "GO:0045035" "sensory organ precursor cell division" 0.722296695168532
259 0.661622385118204 2 23 "GO:0045047;GO:0072599" "establishment of protein localization to endoplasmic reticulum" 0.829955514075269
-525 0.407327053332602 2 20 "GO:0045048" "protein insertion into ER membrane" 0.628618506367951
-1093 0.164061241900727 2 13 "GO:0045050" "protein insertion into ER membrane by stop-transfer membrane-anchor sequence" 0.3782674395598
646 0.0195141154572262 3 106 "GO:0045055" "regulated exocytosis" 0.102935725829571
1050 0.00310352513814573 2 64 "GO:0045056;GO:0002412" "transcytosis" 0.0298994382710913
-608 0.118824138918908 3 53 "GO:0045069;GO:0045070;GO:0048524" "positive regulation of viral process" 0.310963018336823
-1326 0.104765889185531 5 12 "GO:0045071" "negative regulation of viral genome replication" 0.28836048139901
451 0.0115121805739248 2 258 "GO:0045087;GO:0006955" "immune response" 0.074006875118088
-19 0.918994906002694 2 226 "GO:0045088;GO:0002831" "regulation of response to biotic stimulus" 0.964702006506413
-35 0.901687681824335 3 99 "GO:0045089" "positive regulation of innate immune response" 0.957409954296625
-312 0.680612141234612 2 14 "GO:0045104;GO:0045103" "intermediate filament cytoskeleton organization" 0.839093014294396
47 0.952424828819699 3 13 "GO:0045116" "protein neddylation" 0.976684554427866
-1346 0.132787886001286 3 10 "GO:0045132" "meiotic chromosome segregation" 0.335520193238543
1861 0.0139895432777873 2 14 "GO:0045161" "neuronal ion channel clustering" 0.0834954846158463
-1023 8.92211722493495e-05 2 119 "GO:0045165" "cell fate commitment" 0.00227875696690906
-205 0.697147659801016 5 29 "GO:0045176" "apical protein localization" 0.846749148555083
428 0.204077405250721 3 71 "GO:0045185" "maintenance of protein location" 0.429015796067817
1957 0.000556506167567992 2 25 "GO:0045187;GO:0042749" "regulation of circadian sleep/wake cycle" 0.00891353098901275
-2166 0.00086322835805343 4 19 "GO:0045190;GO:0002204;GO:0002208" "isotype switching" 0.012158945142992
-349 0.479925221757346 3 33 "GO:0045197;GO:0035088;GO:0061245" "establishment or maintenance of apical/basal cell polarity" 0.686569179069281
-1082 0.153016319089817 2 14 "GO:0045199;GO:0035090" "maintenance of apical/basal cell polarity" 0.367006146040297
-305 0.27430098590865 5 104 "GO:0045216" "cell-cell junction organization" 0.503981396663009
-1133 0.134396426935307 2 14 "GO:0045217;GO:0034334" "cell-cell junction maintenance" 0.337778253866663
-1437 0.0173786390771279 2 22 "GO:0045292" "mRNA cis splicing, via spliceosome" 0.0960398475314963
-439 0.0636717766421685 2 145 "GO:0045321;GO:0001775" "cell activation" 0.213582685328663
261 0.644784344768632 3 25 "GO:0045324" "late endosome to vacuole transport" 0.816434024499625
-258 0.655995743788918 6 24 "GO:0045332;GO:0034204;GO:0097035" "regulation of membrane lipid distribution" 0.825317090971297
121 0.830678506620911 3 25 "GO:0045428;GO:0080164" "regulation of nitric oxide metabolic process" 0.917953036526859
-873 0.306665151220769 2 11 "GO:0045429;GO:1904407" "positive regulation of nitric oxide biosynthetic process" 0.539662137623141
1598 0.0744639343875968 2 10 "GO:0045433" "male courtship behavior, veined wing generated song production" 0.236665082947127
-408 0.454054226419612 2 27 "GO:0045444" "fat cell differentiation" 0.663097865687269
-838 0.349187347665065 2 10 "GO:0045448" "mitotic cell cycle, embryonic" 0.58004592338943
-251 0.579777738305586 4 39 "GO:0045451;GO:0019094;GO:0007316;GO:0060811;GO:0060810" "intracellular mRNA localization involved in pattern specification process" 0.769982434265395
656 0.190648550766068 3 32 "GO:0045454" "cell redox homeostasis" 0.410665724082828
-780 0.145494732622451 4 28 "GO:0045467" "R7 cell development" 0.355890911979852
126 0.686862154527891 3 83 "GO:0045471" "response to ethanol" 0.839333710382143
-847 0.300477381276679 2 12 "GO:0045472;GO:0071362" "response to ether" 0.533867957078329
62 0.914185248919031 3 24 "GO:0045475" "locomotor rhythm" 0.963811272466189
-1693 0.0253171273973927 3 14 "GO:0045476" "nurse cell apoptotic process" 0.120426268744309
-1709 0.0366035965574189 2 12 "GO:0045478;GO:0030723" "fusome organization" 0.152851295524585
7 0.986180121229903 2 44 "GO:0045494" "photoreceptor cell maintenance" 0.994131854742586
-1621 0.0126209606447921 2 19 "GO:0045500" "sevenless signaling pathway" 0.0789854821809837
-83 0.912686224977604 3 14 "GO:0045570" "regulation of imaginal disc growth" 0.963811272466189
-884 0.162862578729363 2 20 "GO:0045577" "regulation of B cell differentiation" 0.377218472792275
-507 0.535606435095947 2 12 "GO:0045579" "positive regulation of B cell differentiation" 0.734560756311169
-93 0.768826491864704 4 81 "GO:0045580;GO:0045619;GO:0050863" "regulation of T cell activation" 0.882718021604224
841 0.11659553597875 8 28 "GO:0045581;GO:0045620;GO:0050868;GO:1903038" "negative regulation of T cell activation" 0.308255721219012
863 0.184121869808103 3 19 "GO:0045582" "positive regulation of T cell differentiation" 0.401358637998983
-241 0.150743807035006 2 294 "GO:0045596" "negative regulation of cell differentiation" 0.364329661504043
-54 0.723403178909178 2 359 "GO:0045597" "positive regulation of cell differentiation" 0.862977477302149
-733 0.0388820005492242 3 64 "GO:0045598" "regulation of fat cell differentiation" 0.157923311686319
-647 0.227182310412395 3 28 "GO:0045599" "negative regulation of fat cell differentiation" 0.456389611791102
-819 0.102441441920105 2 32 "GO:0045600" "positive regulation of fat cell differentiation" 0.284726948866174
-301 0.642992424488172 2 19 "GO:0045604;GO:0045682" "regulation of epidermis development" 0.815607840458151
1974 0.0365146299107426 4 9 "GO:0045605;GO:0045683" "negative regulation of epidermal cell differentiation" 0.152851295524585
625 0.463953780327789 2 11 "GO:0045610" "regulation of hemocyte differentiation" 0.67085747887811
-343 0.662716957297804 2 13 "GO:0045616" "regulation of keratinocyte differentiation" 0.830229622456463
13 0.981037236220284 5 28 "GO:0045621" "positive regulation of lymphocyte differentiation" 0.991176252560408
463 0.423400103192804 3 24 "GO:0045622;GO:0043370;GO:2000514" "regulation of CD4-positive, alpha-beta T cell differentiation" 0.641830889394676
907 0.124980034363879 2 23 "GO:0045623;GO:0002698;GO:0043371;GO:0046639;GO:2000515;GO:0046636" "negative regulation of immune effector process" 0.322107634019634
838 0.236738567738252 5 16 "GO:0045629;GO:0002829;GO:0045628;GO:0002828" "regulation of type 2 immune response" 0.467703024068254
146 0.624109052998043 2 91 "GO:0045637" "regulation of myeloid cell differentiation" 0.804249620567933
-644 0.173024665884252 3 36 "GO:0045638" "negative regulation of myeloid cell differentiation" 0.389204769256176
656 0.113126477986176 2 47 "GO:0045639" "positive regulation of myeloid cell differentiation" 0.303706027548115
382 0.431867797586457 5 34 "GO:0045648;GO:0045646" "regulation of erythrocyte differentiation" 0.648146873263337
112 0.882333133520483 3 14 "GO:0045652" "regulation of megakaryocyte differentiation" 0.946788203455931
-496 0.49740402155085 3 15 "GO:0045661" "regulation of myoblast differentiation" 0.70345144104776
-411 0.116940179142412 2 118 "GO:0045664" "regulation of neuron differentiation" 0.308395728249989
-708 0.145296111736125 3 34 "GO:0045665" "negative regulation of neuron differentiation" 0.355890911979852
-1074 0.0195341871239185 2 38 "GO:0045666" "positive regulation of neuron differentiation" 0.102935725829571
-70 0.861286326330441 2 50 "GO:0045667" "regulation of osteoblast differentiation" 0.934823178744075
175 0.798921358240706 3 17 "GO:0045668" "negative regulation of osteoblast differentiation" 0.897717816334682
-267 0.698008028279799 3 17 "GO:0045669" "positive regulation of osteoblast differentiation" 0.846749148555083
-21 0.969258332779363 2 26 "GO:0045670" "regulation of osteoclast differentiation" 0.98559805359738
1195 0.143751437322666 2 12 "GO:0045672" "positive regulation of osteoclast differentiation" 0.353763302786248
-1211 0.0450632767170621 2 22 "GO:0045685" "regulation of glial cell differentiation" 0.170566608134674
-1234 0.116144331697972 2 13 "GO:0045686" "negative regulation of glial cell differentiation" 0.308255721219012
-1364 0.0952359852501442 4 12 "GO:0045717;GO:0045922" "negative regulation of fatty acid biosynthetic process" 0.2743841648213
